ID,Rank,Rarity_Score,Attributes-Scores,Background-Scores,Clothes-Scores,Earring-Scores,Eyes-Scores,Fur-Scores,Hat-Scores,Mouth-Scores
5846,5885,149.2880172268271,1,7,39,1,11,8,28,49
1648,5886,149.2876475184816,3,7,5,1,66,8,17,39
203,5887,149.24767747274666,1,8,42,1,5,15,39,33
9594,5888,149.22677821974682,1,7,39,1,23,7,63,4
4836,5889,149.22377972373954,1,8,69,1,5,12,43,6
5074,5890,149.19818496211093,1,7,29,1,41,24,28,14
4963,5891,149.18461158862124,3,7,5,1,23,37,63,6
3262,5892,149.18385193773096,1,8,29,1,25,24,43,14
9504,5893,149.16438578307375,1,8,42,1,42,7,30,14
1095,5894,149.16168270846305,5,8,48,21,11,20,28,4
1836,5895,149.1535890533633,5,7,42,12,5,7,31,36
6867,5896,149.14143575751928,1,8,24,1,25,57,26,4
6525,5897,149.1354893304795,1,8,35,1,18,7,28,48
3430,5898,149.13255053093843,3,8,105,1,5,15,4,4
8417,5899,149.12725287220016,1,8,46,1,11,25,34,19
3002,5900,149.12398108024934,1,8,35,1,23,8,51,19
8204,5901,149.10829721530322,1,7,69,1,18,20,23,6
6725,5902,149.09726257579644,3,7,70,1,20,20,4,19
1702,5903,149.096538606272,1,7,48,1,20,12,32,22
5498,5904,149.0818603538138,3,8,5,1,5,7,30,86
907,5905,149.07235202689745,1,7,56,1,18,12,30,19
7313,5906,149.0623557726863,1,8,49,11,20,33,4,19
4556,5907,149.04987196364243,3,7,5,1,23,19,26,61
8792,5908,149.04279653662664,1,7,78,1,28,7,17,6
3499,5909,149.0320347230764,1,8,69,1,5,8,39,14
3486,5910,149.02140007819816,1,7,43,1,20,15,38,19
367,5911,149.02049581080942,1,7,29,1,13,21,39,33
6517,5912,148.98738570040612,5,8,24,12,14,7,28,49
4592,5913,148.97637009225593,1,8,70,1,28,7,26,4
4997,5914,148.96737425392038,1,7,24,1,32,15,23,41
5247,5915,148.94861882658194,3,8,46,1,20,25,4,37
9205,5916,148.94515595811345,3,8,5,1,45,20,26,37
7781,5917,148.94453485297055,1,8,39,1,5,21,66,4
59,5918,148.94232913098966,3,8,29,1,18,21,4,61
8967,5919,148.9140376716548,1,8,5,45,18,7,23,39
1673,5920,148.90901398251407,5,8,24,11,20,7,32,39
807,5921,148.9062795419951,3,7,84,1,30,12,4,4
2819,5922,148.89431891443778,1,7,5,22,18,15,63,14
8497,5923,148.88765806703208,3,7,95,1,5,7,4,22
469,5924,148.8701954645067,39,8,5,1,20,64,4,4
2600,5925,148.86903694131527,1,8,41,1,20,15,54,4
4132,5926,148.85904864520515,1,8,29,1,23,15,38,30
6808,5927,148.85462527782312,1,8,65,1,28,8,28,6
4328,5928,148.81561332528617,1,7,5,21,30,20,55,6
7914,5929,148.81013383685968,1,8,49,1,20,19,34,14
9154,5930,148.8097416671824,1,8,42,22,28,20,4,19
3447,5931,148.80619398467167,1,7,56,1,13,46,17,4
4247,5932,148.79675282087234,1,7,35,1,41,7,34,19
1859,5933,148.7867212916916,1,7,43,1,45,15,26,6
8621,5934,148.7834114593876,1,8,48,1,24,8,51,4
9842,5935,148.77581427115732,1,7,43,1,5,21,63,4
897,5936,148.7741292384959,3,8,5,1,20,21,84,4
3788,5937,148.76944505365626,1,7,35,1,42,37,17,4
331,5938,148.75887169779196,1,7,49,1,42,7,23,14
1446,5939,148.75221183937225,3,7,5,1,23,64,38,4
4619,5940,148.75001948924347,1,8,46,1,18,24,34,14
6518,5941,148.7243175627275,1,8,65,1,18,15,31,6
5611,5942,148.7196077500676,3,7,71,1,24,21,4,14
3807,5943,148.7157654602791,1,8,65,1,13,7,44,6
5102,5944,148.70306273987356,1,8,29,1,41,7,17,41
7618,5945,148.666190485124,3,7,97,1,11,15,4,6
1138,5946,148.65986499565565,3,8,5,1,32,20,63,14
1949,5947,148.6322232376542,5,7,39,22,28,7,32,4
1191,5948,148.6290830676449,1,8,43,1,11,37,38,6
1997,5949,148.5895463081079,1,8,35,1,24,7,32,36
5122,5950,148.58508730863198,1,8,5,11,23,21,54,22
7019,5951,148.57170881923975,1,7,35,1,24,7,28,42
1069,5952,148.53155390837694,5,8,48,11,25,7,28,14
8380,5953,148.52446308761327,1,7,29,1,42,15,44,4
7690,5954,148.51945479010243,3,8,5,1,28,12,51,36
3047,5955,148.500790767143,5,7,61,22,5,8,32,4
8853,5956,148.4998553054023,1,8,46,1,11,15,23,39
7548,5957,148.4863513646489,3,7,69,1,18,20,4,22
6527,5958,148.43293466115568,3,8,70,1,37,8,4,14
5294,5959,148.42467820679113,1,8,44,1,14,19,44,14
1885,5960,148.41650155690508,3,7,70,1,32,8,4,19
8365,5961,148.4114553816535,1,8,44,1,23,25,39,4
3972,5962,148.410311742926,1,8,43,1,28,12,32,19
2048,5963,148.4058725850355,5,8,24,12,11,15,51,19
6481,5964,148.38628746102697,1,7,61,1,5,15,31,22
3270,5965,148.38570891399044,1,7,49,1,32,7,43,4
3415,5966,148.38107336966826,39,7,5,1,28,57,4,4
7434,5967,148.36787917816136,1,8,42,1,20,37,31,4
8550,5968,148.35529333285,1,8,29,1,5,57,39,4
7274,5969,148.34008778440042,1,7,42,1,28,8,53,4
9588,5970,148.33118872875747,1,8,71,1,5,7,38,14
7413,5971,148.3198868212977,3,8,71,1,13,8,4,37
3253,5972,148.31047562876864,1,8,5,12,5,57,43,14
3793,5973,148.29258503213376,1,7,35,1,45,21,28,6
4682,5974,148.27786639342864,1,7,42,1,13,46,28,6
7452,5975,148.26654960953502,5,8,49,11,11,25,32,4
3188,5976,148.24308513360697,1,8,49,1,13,7,32,33
7528,5977,148.2363108095652,1,8,5,11,20,46,31,22
9416,5978,148.22687949596326,3,8,5,1,20,7,95,6
3073,5979,148.22254521432598,5,8,35,45,25,7,17,4
3549,5980,148.22162459293844,1,8,5,12,5,7,93,14
5405,5981,148.21066797695363,1,8,42,1,5,7,39,41
580,5982,148.1954831327878,1,7,43,1,32,7,30,22
3780,5983,148.1767833811799,1,8,5,67,5,7,32,19
3741,5984,148.16831233140422,1,8,29,1,37,7,55,6
9415,5985,148.16797912411988,1,7,61,11,11,7,4,42
853,5986,148.16193869454554,3,8,5,1,14,15,95,4
4821,5987,148.15945869615382,1,7,35,1,5,7,84,4
7943,5988,148.15365632538433,1,8,24,1,13,64,28,6
3088,5989,148.13893556914604,1,7,48,1,14,20,39,14
6046,5990,148.1090648419934,1,7,29,1,14,33,53,6
1849,5991,148.10556759842825,3,7,70,1,24,15,4,19
900,5992,148.07976513794472,3,7,35,1,37,20,4,36
7711,5993,148.0715418132695,1,8,70,11,20,24,4,6
2138,5994,148.05460314438525,1,7,24,1,14,33,42,22
8437,5995,148.03345627019803,3,8,42,1,18,8,4,61
2242,5996,148.0272534805593,1,8,42,1,5,24,43,19
1312,5997,148.00659350245814,3,8,5,1,5,15,93,14
4627,5998,147.99651303373773,1,8,35,1,13,7,66,14
8537,5999,147.9887542573852,1,8,48,1,5,8,43,30
1907,6000,147.98342351861166,1,7,65,1,23,24,17,6
284,6001,147.95740867163377,1,7,43,1,20,25,43,4
7847,6002,147.94978673852034,1,8,44,1,11,33,42,4
587,6003,147.9376157677591,5,8,46,22,14,8,28,14
124,6004,147.93522521029604,1,8,35,1,30,25,31,14
2342,6005,147.90783106621052,1,7,44,1,18,15,44,14
225,6006,147.89739425593183,1,7,48,1,28,24,30,4
2530,6007,147.86985919122918,3,7,71,1,5,33,4,19
8190,6008,147.8653484437295,1,7,29,1,5,8,31,61
835,6009,147.85539255775456,3,7,48,1,42,15,4,22
7421,6010,147.85070411535,1,8,53,1,37,8,32,4
5659,6011,147.85042433216316,5,7,35,11,18,21,44,4
9285,6012,147.83320790424492,1,7,43,1,32,7,39,14
6084,6013,147.8330812629215,3,8,5,22,28,25,4,49
7887,6014,147.83230161566019,1,8,29,1,13,64,23,4
1511,6015,147.82883299127246,1,7,5,11,25,8,51,36
6020,6016,147.7990107950254,5,7,44,11,5,7,17,48
5379,6017,147.78957451796467,1,8,35,1,5,8,53,33
3607,6018,147.75963617305274,1,7,45,1,13,19,44,14
3479,6019,147.73747546969932,1,7,53,1,30,12,34,6
6428,6020,147.7347579029244,5,7,44,11,30,20,23,4
38,6021,147.72271807481147,1,8,29,67,14,8,4,14
9591,6022,147.7131416248223,3,7,5,1,92,12,17,6
7580,6023,147.71103224704402,5,8,35,11,30,20,32,4
487,6024,147.6949910852543,1,8,41,1,13,15,42,22
1368,6025,147.69197241179825,1,7,65,1,20,7,28,14
8670,6026,147.66863058691797,3,7,61,1,24,7,4,36
7176,6027,147.66394927956273,1,7,49,1,25,7,31,22
6941,6028,147.64984431610088,1,7,69,12,20,8,4,22
7005,6029,147.64165636590346,1,7,24,1,32,8,34,37
1442,6030,147.62076948440762,1,8,5,12,20,46,32,19
6391,6031,147.61104816698716,1,7,61,1,28,7,32,6
4620,6032,147.58068047424922,1,7,71,1,25,15,17,6
5052,6033,147.5696833613295,3,8,95,1,11,15,4,6
1977,6034,147.56682593154352,1,7,71,1,14,19,17,14
9151,6035,147.5605977830083,1,8,39,1,23,25,43,4
9694,6036,147.5436914722813,1,8,46,1,5,7,39,36
9184,6037,147.52818557552268,1,8,48,1,20,7,17,42
7518,6038,147.50372431005357,5,7,29,11,28,7,43,14
2907,6039,147.46346657353473,1,7,74,1,5,7,42,6
7563,6040,147.45153514518398,1,7,39,1,28,15,32,19
4118,6041,147.37099621025567,1,8,61,1,18,24,17,14
4384,6042,147.36236407968283,1,8,24,1,18,20,66,6
8740,6043,147.35953489125643,1,7,43,1,5,7,73,6
8517,6044,147.32312327343118,1,8,42,21,41,21,4,6
5667,6045,147.31401288149016,3,7,105,1,11,8,4,4
8231,6046,147.31369276423982,3,8,5,1,14,8,66,39
1942,6047,147.30499342531309,1,8,42,1,25,21,32,14
1905,6048,147.30132878474174,5,7,44,11,41,7,23,6
2170,6049,147.29879443924625,1,7,49,1,5,7,39,33
4916,6050,147.2982714829218,5,8,41,22,5,12,43,6
6162,6051,147.28794946979494,1,7,5,11,14,7,95,4
8351,6052,147.28329326999722,3,8,5,1,20,57,44,6
3251,6053,147.27416205840265,5,7,29,22,14,19,43,4
2595,6054,147.25497609590784,1,7,5,11,20,12,73,14
9078,6055,147.22991821366898,1,7,84,1,13,7,17,14
2013,6056,147.21501191620197,1,7,61,1,5,7,31,30
4649,6057,147.17656976426818,1,7,69,1,11,33,17,4
2783,6058,147.17537514788498,1,8,29,1,20,57,23,4
5309,6059,147.16311627671536,3,7,69,1,5,20,4,33
7566,6060,147.15553358553868,5,8,49,11,18,21,28,4
6585,6061,147.14944988973647,1,7,24,1,13,7,76,14
9486,6062,147.13396068836764,1,8,46,1,13,24,44,6
5574,6063,147.12329376963433,1,7,24,1,30,15,28,36
5242,6064,147.10462804803592,1,7,71,1,5,15,28,14
6911,6065,147.09807345686863,5,8,49,21,5,20,31,4
2465,6066,147.08304820551697,1,8,42,1,5,7,73,6
2216,6067,147.05549471319503,1,7,46,1,42,8,31,6
4671,6068,147.04582174800578,1,7,5,22,13,8,83,4
2396,6069,147.0246544628536,1,8,61,1,11,25,30,6
9390,6070,147.0004554425721,1,7,49,1,5,21,55,4
588,6071,146.9677526723894,1,7,61,1,23,12,34,4
9582,6072,146.96309831217587,3,8,5,1,14,7,84,22
9592,6073,146.9588146190496,1,7,69,1,18,8,17,22
5345,6074,146.94893464773304,3,8,46,1,11,33,4,37
3704,6075,146.93498875653398,3,7,5,1,45,25,51,6
142,6076,146.93214571833053,5,8,29,21,13,20,43,4
6982,6077,146.92515662896471,3,8,97,1,18,7,4,6
3039,6078,146.90285560775175,3,8,5,45,66,7,4,6
1936,6079,146.893748286522,1,7,48,12,18,20,4,33
5726,6080,146.86251387598722,1,7,29,1,14,19,32,39
3054,6081,146.86001419998382,3,8,71,1,18,19,4,19
2868,6082,146.8596094881155,3,8,43,1,25,46,4,14
9571,6083,146.85582426961082,1,8,24,1,14,7,83,6
3670,6084,146.85282676208965,1,7,46,1,13,7,63,4
1730,6085,146.85213946739654,5,7,45,12,5,33,32,4
6743,6086,146.8159705641026,1,8,71,1,5,7,43,6
396,6087,146.7779232470067,1,7,35,12,28,7,4,49
3,6088,146.77034012414862,3,7,49,1,5,24,4,49
3815,6089,146.74461577201401,5,8,29,11,45,15,26,4
3466,6090,146.7262120177665,1,8,39,1,5,19,28,42
4589,6091,146.72423845513563,5,8,41,11,20,15,28,14
7994,6092,146.69849604296334,1,8,43,1,32,12,32,14
6404,6093,146.64910412255404,3,8,5,1,11,7,32,75
6009,6094,146.6439678110246,3,7,46,1,24,37,4,19
5134,6095,146.63253478198806,5,8,44,11,20,12,39,4
3117,6096,146.6319067515385,3,7,97,1,18,7,4,6
3516,6097,146.60192337822716,1,7,5,12,13,25,32,48
7541,6098,146.58953103021452,1,8,24,1,42,21,42,4
3511,6099,146.57584699094784,1,8,24,1,28,12,54,14
2844,6100,146.57360380691534,3,8,70,1,13,7,4,37
4848,6101,146.57082387552646,1,8,5,12,18,8,55,37
773,6102,146.53773425354564,5,8,29,21,24,15,26,14
9192,6103,146.52942662331967,1,7,44,22,20,7,4,36
278,6104,146.52553413157872,5,7,44,11,37,7,28,4
7670,6105,146.52051242566932,3,7,44,1,20,15,4,48
4720,6106,146.50203439484582,1,7,5,12,18,8,44,48
8073,6107,146.49006145762246,5,8,45,22,11,15,30,6
336,6108,146.48741838447197,1,7,39,11,20,46,4,14
3252,6109,146.48709417480677,3,8,42,1,11,12,4,61
3774,6110,146.4662724428764,3,8,42,1,28,19,4,37
5298,6111,146.465292855748,1,8,24,1,11,24,32,41
4428,6112,146.46345523305723,3,8,53,1,30,8,4,36
7129,6113,146.46082740835516,3,8,5,1,13,33,76,4
4354,6114,146.4594927052224,1,7,44,1,42,7,26,14
536,6115,146.45095316796505,1,7,39,1,18,33,38,6
3684,6116,146.44949151418982,5,8,42,21,20,7,26,14
8477,6117,146.43509106601613,39,7,5,1,24,57,4,6
3290,6118,146.408942890935,3,8,78,1,25,20,4,4
5183,6119,146.393294169042,1,8,5,21,41,7,38,22
16,6120,146.37083536751783,5,7,49,11,5,7,39,19
71,6121,146.35798783646257,1,7,56,1,11,24,38,4
167,6122,146.35501475933378,5,7,44,11,20,8,44,4
7169,6123,146.35101251996014,3,7,71,1,23,20,4,14
849,6124,146.33383806392453,3,8,5,1,32,7,53,33
9152,6125,146.3188405054207,1,8,42,11,28,7,4,42
5355,6126,146.2972037753802,1,7,48,1,20,7,44,14
7043,6127,146.26416917963053,3,7,43,1,24,37,4,22
9287,6128,146.2588828480321,3,7,42,1,20,15,4,49
9824,6129,146.24646773419454,3,7,69,1,37,7,4,14
8860,6130,146.24399043782097,3,7,46,1,37,7,4,36
6350,6131,146.2438746159253,1,7,24,1,18,7,23,61
3401,6132,146.2292736426432,3,7,5,1,11,7,32,75
3292,6133,146.22526131383063,1,7,61,1,14,7,38,14
3134,6134,146.21700016506358,5,8,24,12,11,25,44,14
2033,6135,146.18642047537574,1,7,29,1,20,7,63,14
3754,6136,146.1726979836469,1,7,56,11,20,7,4,36
19,6137,146.16628503523242,3,8,5,1,30,15,43,37
8871,6138,146.1440587691602,3,8,84,1,32,7,4,4
4711,6139,146.14055891423644,1,8,53,1,13,46,17,4
8039,6140,146.1367145062458,1,8,44,1,11,19,54,4
3083,6141,146.12673514306954,3,7,70,1,24,19,4,14
2893,6142,146.1223832374115,3,7,70,1,18,20,4,19
5666,6143,146.11840179106312,1,8,42,1,14,33,30,14
9683,6144,146.08715996794297,1,7,48,1,30,12,23,19
7023,6145,146.058994107967,3,8,5,1,18,7,17,84
6112,6146,146.04261231587355,3,7,61,1,18,7,4,41
6994,6147,146.03597381081488,3,7,70,1,30,21,4,6
2675,6148,145.97839520037346,5,7,39,12,13,19,28,19
798,6149,145.96140974335304,3,7,70,1,28,25,4,4
3204,6150,145.94863306369365,1,7,74,1,20,7,28,4
3036,6151,145.93666688582542,5,7,42,11,20,20,31,6
2565,6152,145.93346089979525,3,8,69,1,14,7,4,36
3402,6153,145.9314205512912,5,7,53,12,14,25,23,4
6467,6154,145.9024247735397,1,7,39,1,24,8,42,19
4449,6155,145.9009925832048,5,8,39,11,18,33,23,6
3276,6156,145.90054827934918,5,8,48,12,20,7,23,19
9519,6157,145.87993208750572,1,7,5,12,30,20,30,37
6769,6158,145.86004273680695,1,7,44,1,5,15,30,37
6441,6159,145.85241938713952,1,7,29,1,14,7,76,6
3021,6160,145.84616280505216,1,7,39,1,5,25,34,30
8613,6161,145.8260154309001,1,8,49,1,13,15,51,4
9331,6162,145.8258630433667,1,7,5,22,5,46,32,22
9808,6163,145.81142587050073,1,7,48,1,11,12,54,6
6076,6164,145.80363089871048,1,7,24,1,45,7,51,6
8044,6165,145.80194387177596,3,7,24,1,11,8,4,84
8831,6166,145.7953399032042,1,8,24,1,5,25,17,61
7990,6167,145.78684717801036,3,7,70,1,32,20,4,4
497,6168,145.77314541156014,1,7,35,1,18,7,43,30
3927,6169,145.76337693822086,3,7,61,1,5,12,4,48
5899,6170,145.75885157108323,1,7,39,11,23,8,4,49
2735,6171,145.7484888340144,1,7,43,1,25,7,44,14
2679,6172,145.73049560590528,1,7,49,1,11,15,53,4
5653,6173,145.72927994824462,1,7,65,1,14,12,28,14
9936,6174,145.72590041148115,5,7,29,12,28,12,42,6
8858,6175,145.72552422960953,1,7,53,1,13,21,32,14
2975,6176,145.71952884981698,3,8,5,1,13,25,84,4
1979,6177,145.71732802705515,1,8,44,1,14,8,63,4
430,6178,145.69863736628372,1,8,39,1,20,15,43,14
431,6179,145.69297090494453,5,8,46,12,25,7,34,6
3681,6180,145.6884403313435,3,8,69,1,5,12,4,39
8819,6181,145.67893303811928,3,7,49,1,41,7,4,30
3989,6182,145.65919156854153,1,8,35,1,45,15,32,4
8765,6183,145.65361052739294,1,8,39,1,28,21,38,6
9295,6184,145.63202209380262,1,8,24,1,41,21,43,4
2260,6185,145.6249177406625,1,8,39,1,30,8,42,14
3440,6186,145.61285126109576,1,8,39,1,28,7,44,14
5578,6187,145.61022278333024,3,8,5,1,30,8,54,33
1901,6188,145.61004363392374,5,7,35,11,13,33,32,6
8334,6189,145.60812899149212,1,7,48,1,14,24,42,4
3690,6190,145.5885680838766,1,8,5,21,18,25,51,14
4335,6191,145.5725306493395,1,8,24,45,24,7,4,30
3725,6192,145.56415979328,1,8,65,1,11,7,43,6
2603,6193,145.55601876857457,1,7,53,1,20,21,32,6
9211,6194,145.55139317955178,1,8,43,1,14,19,43,14
2554,6195,145.55084011117094,5,7,39,11,18,20,28,14
8722,6196,145.4849247379301,1,7,46,1,23,20,38,6
7572,6197,145.47621882211106,1,7,35,1,18,25,32,22
7981,6198,145.46727538392574,5,8,29,22,25,7,23,22
969,6199,145.46646164836142,5,7,35,11,37,7,34,6
7440,6200,145.45838293057014,1,8,46,1,18,20,44,4
8411,6201,145.45561151926145,1,7,48,1,20,7,53,4
5848,6202,145.4010239572255,3,7,35,1,5,25,4,61
7915,6203,145.38926303643677,1,8,44,1,14,15,53,6
6885,6204,145.3775006626859,5,7,35,12,23,7,31,22
5097,6205,145.36748894007877,3,7,69,1,11,7,4,39
5490,6206,145.35766631074915,5,7,46,11,28,7,31,6
7571,6207,145.3563072957296,3,7,56,1,13,15,4,42
7529,6208,145.34313684960222,1,8,69,1,5,7,31,19
7035,6209,145.33673550720903,5,7,35,21,11,33,23,6
5441,6210,145.32647235536555,1,7,53,1,25,7,43,4
5956,6211,145.30977744149877,5,7,46,12,5,7,53,6
3349,6212,145.30785614238084,1,7,69,1,18,8,34,4
937,6213,145.29121441586972,1,8,29,1,28,7,38,30
4536,6214,145.29041946596266,1,7,49,1,28,7,42,6
2546,6215,145.28734372730537,3,7,5,1,28,7,76,14
7703,6216,145.26392542652155,5,7,46,12,13,19,26,14
6211,6217,145.25798206894137,1,7,35,1,23,8,53,14
5613,6218,145.249780258876,3,8,5,1,18,8,76,22
9473,6219,145.20258323871246,1,7,5,11,20,7,76,14
6443,6220,145.1954066446464,1,7,29,1,23,12,63,4
2339,6221,145.1932062316521,1,8,29,1,18,19,43,22
8640,6222,145.16368034183776,1,8,42,1,5,46,34,4
8441,6223,145.16104113489843,3,7,41,1,42,12,4,30
7411,6224,145.1206627282271,5,7,46,12,25,7,17,22
4053,6225,145.1197629807853,1,8,84,1,5,8,30,4
8751,6226,145.1167494185466,1,8,70,1,11,19,17,14
5715,6227,145.10284827903394,3,7,5,1,32,12,76,4
2672,6228,145.01331685581533,1,7,61,1,28,15,23,4
9044,6229,145.0124372230028,1,8,42,1,11,19,55,4
8193,6230,145.01226493073466,1,8,44,1,14,7,30,36
9671,6231,144.98085185219244,1,7,42,1,32,19,32,6
9156,6232,144.980246189546,3,7,53,1,28,8,4,37
3023,6233,144.97523863217612,1,7,39,1,5,20,63,4
8397,6234,144.9501103531448,3,7,29,1,28,7,4,61
4285,6235,144.94776559304165,1,8,39,1,25,12,51,4
948,6236,144.94158431916983,5,7,39,11,20,21,32,6
8862,6237,144.94029970239012,3,7,74,1,23,7,4,22
5686,6238,144.9217708313609,3,8,5,1,25,7,43,49
2365,6239,144.91056735245402,5,7,35,11,18,7,55,4
4684,6240,144.90629516347354,1,8,29,1,13,20,63,6
7077,6241,144.89242856057282,1,8,24,1,32,20,42,14
6933,6242,144.89234342168047,1,8,74,11,14,8,4,22
4402,6243,144.88953227410107,1,7,69,1,11,21,17,14
2201,6244,144.8873666681866,1,7,35,1,11,15,51,19
9670,6245,144.83731671110112,1,7,49,1,30,7,42,4
7383,6246,144.82704309423167,3,7,5,21,11,7,4,82
8603,6247,144.82196599470814,5,7,41,11,25,15,32,4
1059,6248,144.82120223563427,1,8,84,12,20,7,4,6
5175,6249,144.81618049709525,1,7,49,1,23,7,39,14
3420,6250,144.78187373461427,1,7,29,1,37,8,51,6
4210,6251,144.77248496649085,1,8,46,1,37,8,34,6
3867,6252,144.77121005156062,5,7,49,11,5,7,43,14
9271,6253,144.7670546866946,5,8,45,11,13,7,39,14
8205,6254,144.7647269412417,3,8,5,1,42,25,53,4
9394,6255,144.76021441206177,1,7,35,1,13,7,54,22
5526,6256,144.75763446543283,3,7,70,1,5,46,4,4
7904,6257,144.73450872631835,1,7,43,1,37,19,28,4
6109,6258,144.7323645632052,5,7,24,21,25,8,38,14
1226,6259,144.6617240876691,1,8,42,1,5,46,34,4
338,6260,144.64812612327447,5,8,29,11,20,12,26,30
6154,6261,144.63442685986365,3,7,5,1,23,25,63,14
2601,6262,144.63294613202456,1,8,24,12,37,7,4,48
1033,6263,144.61716206632795,1,7,53,1,5,25,44,4
7444,6264,144.5895855425913,3,8,69,1,18,24,4,14
875,6265,144.57842977951393,1,7,35,1,23,21,23,30
9874,6266,144.56067245161324,3,8,39,1,45,7,4,33
9465,6267,144.5603007575858,5,7,24,12,18,21,32,22
8966,6268,144.53731508544652,1,8,78,1,11,7,31,4
9998,6269,144.5273595686378,3,7,71,1,25,7,4,22
8055,6270,144.52591519273145,1,7,69,1,24,8,17,14
2749,6271,144.51757622763722,1,7,56,1,5,15,51,4
9086,6272,144.51673337893453,3,8,5,1,13,12,95,4
5204,6273,144.48472614414797,1,7,5,11,30,20,30,36
332,6274,144.47502308889182,3,7,42,1,20,15,4,48
1758,6275,144.4683789390458,1,7,65,22,18,19,4,4
1407,6276,144.45649985505338,1,8,39,1,25,24,28,14
3952,6277,144.45632666682212,3,8,5,1,28,15,31,49
1608,6278,144.45587600173667,3,7,5,1,24,33,31,36
4645,6279,144.4480843736931,1,7,35,1,13,19,23,41
3084,6280,144.39814381180116,1,7,44,1,20,15,32,19
2561,6281,144.3914569393147,1,8,61,1,14,24,26,6
3605,6282,144.3827078297929,1,8,42,1,5,7,39,37
7447,6283,144.37869481720594,3,7,46,1,37,19,4,22
6702,6284,144.36783661645708,1,7,24,1,18,12,73,4
3804,6285,144.36112786570973,39,7,5,1,25,46,4,14
6669,6286,144.36009849367102,5,8,48,12,20,15,28,4
7074,6287,144.32874025222915,1,7,42,1,42,7,34,6
6683,6288,144.31556739058271,1,8,5,22,20,37,43,4
9966,6289,144.30902945524764,1,7,46,1,13,19,34,19
5053,6290,144.30796047917423,1,7,46,1,5,33,43,4
4933,6291,144.30023845022703,1,7,44,1,23,15,43,6
364,6292,144.29302338196305,1,8,5,22,14,24,53,14
9393,6293,144.27461949635017,3,7,65,1,11,15,4,33
9877,6294,144.26639252496804,1,7,29,12,37,20,4,30
6307,6295,144.25359689172134,1,8,29,1,13,24,28,36
9782,6296,144.17790039471632,1,7,5,12,20,7,51,37
4078,6297,144.16819322790516,1,8,42,1,18,24,32,14
4057,6298,144.16392036864596,3,7,44,1,23,19,4,39
2576,6299,144.12310493983313,5,7,45,21,13,12,23,14
1161,6300,144.118336049853,1,7,44,1,18,19,28,22
2304,6301,144.11183123709066,1,7,42,1,13,7,28,41
9376,6302,144.09516987711723,1,7,70,1,18,20,17,6
8768,6303,144.08200123193097,3,7,70,1,25,7,4,22
6883,6304,144.07247266968614,1,8,49,1,5,7,30,39
4197,6305,144.05867698704662,3,7,5,1,37,7,38,42
1828,6306,144.0581410040986,1,8,69,1,20,7,28,6
7749,6307,144.0392531299301,3,7,70,1,5,7,4,42
3069,6308,143.989182004186,1,7,46,1,14,8,43,19
2859,6309,143.98291499477904,3,7,61,1,20,7,4,36
8920,6310,143.98253275236956,1,7,44,1,30,8,30,19
5180,6311,143.95887046724522,1,7,42,1,13,7,28,41
4806,6312,143.94797490388015,1,8,78,12,13,21,4,4
7062,6313,143.93044046766806,3,7,5,1,13,7,55,49
4333,6314,143.93010318745308,1,7,42,1,28,21,26,14
3432,6315,143.92719486296033,39,7,5,1,14,37,4,33
2803,6316,143.92004231887856,1,7,24,1,13,7,83,4
2928,6317,143.91453865840643,1,8,43,1,11,33,39,4
2700,6318,143.90694239518405,1,7,48,1,5,7,51,19
4146,6319,143.88882678350814,1,7,39,1,25,19,34,14
1507,6320,143.88642157124303,5,8,42,21,14,7,30,14
6771,6321,143.88184674898707,3,7,84,1,28,7,4,6
8495,6322,143.87118258346237,1,8,29,22,25,46,4,4
9477,6323,143.8547242581138,1,8,35,1,24,7,31,33
1223,6324,143.84137813998444,3,7,70,1,28,7,4,19
8305,6325,143.83281403374554,5,7,42,11,20,15,17,22
3975,6326,143.82594043546092,5,8,44,11,18,8,28,19
8388,6327,143.79402805361872,1,7,29,1,14,7,76,4
