ID,Description,Name,Rank,Rarity_Score,Animal,Attributes,Background,Body,Clothes,Expression,Eyewear,Headwear
195,Animal #195,"brood of ducklings,",1734,74.3802030552,Pig,6,Graf,Pink,Prison,Unsure,None,Betty
1441,Animal #4895,should ever have,1735,74.3593684197,Horse,7,Bright,Grey,Winter,Friendly,Sunglasses,Britpop
90,Animal #90,had never been,1736,74.3496611302,Pig,6,Death,Green,Winter,Eager,None,Artist
509,Animal #509,yours lose their,1737,74.3408831002,Pig,6,Virtual,Pink,Winter,Kneiving,None,Beret
275,Animal #275,on to you,1738,74.3217951376,Pig,6,Purple,Robot,Prison,Friendly,None,Veronica
1285,Animal #6049,onwards I shall,1739,74.2862150491,Horse,7,Bright,Green,Doctor,Menace,Glasses,Britpop
568,Animal #568,"all, pass on",1740,74.2247465878,Pig,5,Bright,Pink,Jobs,Kneiving,None,None
362,Animal #362,all of them,1741,74.1075318242,Pig,6,Purple,Pink,Military,Beard,None,Fisherman
1244,Animal #4700,convince them that,1742,74.0651853208,Horse,6,Stars,Pink,Beatnik,Eager,None,Artist
431,Animal #431,should have been,1743,73.9968927764,Pig,5,Camo,Grey,Police,Kneiving,None,None
930,Animal #930,the others fell,1744,73.9849254837,Pig,7,Wall,Grey,Police,Kneiving,Sunglasses,Artist
1513,Animal #4541,animals' minds at,1745,73.8967158774,Horse,7,Wall,Green,Swimmer,Moaning,Glasses,Artist
709,Animal #709,that I had,1746,73.8794399379,Pig,5,Purple,Pink,None,Friendly,None,Artist
551,Animal #551,that Rebellion will,1747,73.8699708515,Pig,6,Camo,Pink,Winter,Unsure,None,Cap
396,Animal #396,"lay eggs, he",1748,73.7806415143,Pig,6,Money,Brown,Banker,Eager,None,Bowler
359,Animal #359,support a dozen,1749,73.7234454034,Pig,6,Purple,Grey,Banker,Cigarette,Glasses,None
844,Animal #844,"then, after a",1750,73.5815687732,Pig,6,Purple,Brown,Beatnik,Happy,None,Elvis
946,Animal #946,Berkshire on the,1751,73.5788296967,Pig,5,Graf,Pink,Winter,Happy,None,None
1738,Animal #8425,to think of,1752,73.576152186,Horse,6,Bright,Brown,Winter,Beard,None,Betty
809,Animal #809,before it break;,1753,73.5752470754,Pig,6,Bright,Pink,Military,Frustrated,None,Beret
753,Animal #753,called Beasts of,1754,73.5584456836,Pig,6,Stars,Pink,Beatnik,Kneiving,None,Artist
1944,Animal #9038,"truest happiness, he",1755,73.5197073103,Horse,6,Graf,Green,Military,Yelling,None,Bowler
418,Animal #418,one of us,1756,73.5163168326,Pig,6,Purple,Ghost,Writer,Menace,None,Artist
1675,Animal #8475,he made a,1757,73.5026930365,Horse,6,Wall,Brown,Doctor,Happy,None,Betty
644,Animal #644,the three dogs,1758,73.4449355984,Pig,6,Death,Brown,Banker,Kneiving,None,Betty
871,Animal #871,sure that there,1759,73.4176296432,Pig,6,Wall,Green,None,Kneiving,Glasses,Veronica
1155,Animal #7241,either. Three of,1760,73.2084988593,Horse,6,Bright,Ghost,Military,Yelling,None,Artist
1226,Animal #3768,"creatures came from,",1761,73.1303540324,Horse,6,Wall,Pink,Swimmer,Happy,None,Veronica
52,Animal #52,Jones was safely,1762,73.0554794025,Pig,6,Flesh,Robot,Beatnik,Menace,None,Veronica
864,Animal #864,it all night,1763,72.9904002278,Pig,6,Money,Pink,Banker,Eager,Glasses,None
1031,Animal #6848,completed work; he,1764,72.9640732216,Horse,6,Graf,Grey,Swimmer,Moaning,None,Veronica
622,Animal #622,"silence. ""Comrades,"" he",1765,72.9129247909,Pig,6,Purple,Ghost,Banker,Dead,None,Veronica
186,Animal #186,spent their Sundays,1766,72.853886272,Pig,7,Bright,Grey,Beatnik,Moaning,Cobain,Veronica
1528,Animal #2672,"the pail over,",1767,72.8121585596,Horse,6,Graf,Pink,Military,Dead,None,Britpop
1809,Animal #9686,Not only the,1768,72.8057992095,Horse,6,Wall,Pink,Teen,Moaning,None,Artist
1198,Animal #5283,if anyone came,1769,72.7790584695,Horse,7,Flesh,Green,Military,Unsure,Glasses,Britpop
1784,Animal #8589,man on the,1770,72.731060469,Horse,6,Wall,Brown,Winter,Yelling,None,Artist
1037,Animal #8891,"Clover, Benjamin, Moses",1771,72.7178947061,Horse,6,Bright,Grey,French,Friendly,None,Britpop
902,Animal #902,was buried at the,1772,72.7086686403,Pig,5,Bright,Pink,Doctor,Unsure,None,None
442,Animal #442,how many of,1773,72.6987380992,Pig,6,Wall,Ghost,Beatnik,Yelling,None,Veronica
446,Animal #446,all gone to,1774,72.6150390699,Pig,6,Death,Ghost,Winter,Friendly,None,Veronica
614,Animal #614,"of them, and",1775,72.5520336841,Pig,6,Bright,Robot,Winter,Unsure,None,Cap
589,Animal #589,prosperity of the,1776,72.3937957086,Pig,6,Virtual,Pink,Winter,Menace,None,Veronica
1835,Animal #3920,was no better,1777,72.3800543518,Horse,6,Wall,Brown,Summer,Kneiving,None,Bowler
558,Animal #558,I see this,1778,72.3795118437,Pig,6,Purple,Brown,Banker,Shock,None,Veronica
898,Animal #898,Chapter II,1779,72.2386722121,Pig,7,Graf,Brown,Beatnik,Friendly,Glasses,Cap
906,Animal #906,next three months,1780,72.2327753552,Pig,7,Bright,Green,Police,Menace,Glasses,Cap
899,Animal #899,Three nights later old,1781,72.2181542348,Pig,6,Flesh,Robot,Police,Unsure,None,Artist
73,Animal #73,"raised platform, Major",1782,72.2061175252,Pig,7,Wall,Grey,Military,Shock,Glasses,Veronica
1595,Animal #9840,"he said, that",1783,72.1936562261,Horse,6,Rave,Pink,Military,Happy,None,Britpop
1128,Animal #8829,from the laurels,1784,72.0816366516,Horse,7,Purple,Green,Doctor,Kneiving,Glasses,Veronica
1940,Animal #7471,upon a case,1785,72.0750096858,Horse,6,Graf,Green,Doctor,Kneiving,None,Bowler
38,Animal #38,"old Major, the",1786,72.0605207099,Pig,7,Rave,Green,Winter,Friendly,Glasses,Veronica
1013,Animal #9584,occupying the seat,1787,72.0301696759,Horse,6,Graf,Brown,Jobs,Moaning,Glasses,None
1053,Animal #5997,among themselves. Since,1788,71.9747372402,Horse,6,Camo,Ghost,Police,Kneiving,None,Britpop
221,Animal #221,sugar. She took,1789,71.9535968896,Pig,7,Bright,Pink,Swimmer,Moaning,Glasses,Betty
1982,Animal #8694,days later it,1790,71.8935414043,Horse,7,Wall,Orange,Police,Kneiving,Glasses,Beret
224,Animal #224,began flirting her,1791,71.8462404827,Pig,6,Purple,Grey,Police,Greed,None,Elvis
103,Animal #103,immediately in front,1792,71.8203372311,Pig,6,Wall,Green,Summer,Friendly,None,Beret
1398,Animal #3702,a terrible baying,1793,71.7180679173,Horse,7,Wall,Orange,Winter,Kneiving,Glasses,Veronica
1008,Animal #6893,on Animal Farm,1794,71.5994630969,Horse,7,Bright,Grey,Beatnik,Unsure,Sunglasses,Artist
998,Animal #998,the barn and,1795,71.4507532573,Pig,6,Purple,Ghost,Banker,Dead,None,Bowler
1818,Animal #2967,no wish to,1796,71.3626597042,Horse,7,Rave,Brown,Military,Unsure,Glasses,Artist
144,Animal #144,he was not,1797,71.3310736262,Pig,6,Wall,Pink,Summer,Kneiving,None,Betty
732,Animal #732,"is more, the",1798,71.2872751682,Pig,6,Bright,Grey,Beatnik,Unsure,Cobain,None
1559,Animal #9388,"and when, in",1799,71.2121115811,Horse,6,Wall,Orange,Military,Greed,None,Beret
1289,Animal #7493,seen to emerge,1800,71.2101282212,Horse,6,Purple,Green,Police,Yelling,None,Artist
211,Animal #211,inside it and,1801,71.1980503934,Pig,6,Bright,Green,Writer,Moaning,None,Beret
725,Animal #725,had long since,1802,71.0954024425,Pig,6,Virtual,Grey,Beatnik,Menace,None,Artist
1292,Animal #4378,of doing things,1803,71.0486865595,Horse,6,Purple,Orange,Winter,Eager,None,Britpop
617,Animal #617,dash for their,1804,70.9863202146,Pig,6,Purple,Pink,None,Kneiving,Glasses,Betty
868,Animal #868,"awoke Mr. Jones,",1805,70.9556437443,Pig,6,Wall,Brown,Military,Beard,Glasses,None
786,Animal #786,Bit and spur,1806,70.9313108374,Pig,5,Wall,Ghost,Winter,Menace,None,None
702,Animal #702,It was a,1807,70.9127452326,Pig,7,Camo,Robot,Police,Friendly,Glasses,Veronica
236,Animal #236,in between Boxer,1808,70.8402336631,Pig,6,Woodland,Pink,Military,Kneiving,None,Veronica
1659,Animal #8746,had come to,1809,70.8195014076,Horse,6,Graf,Orange,Beatnik,Unsure,None,Britpop
272,Animal #272,"I die, I",1810,70.8128627366,Pig,6,Bright,Pink,Summer,Kneiving,None,Artist
1048,Animal #5883,Napoleon abolished the,1811,70.7989561774,Horse,6,Bright,Brown,Doctor,Menace,None,Beret
198,Animal #198,"into the barn,",1812,70.7535287021,Pig,5,Camo,Grey,Beatnik,Moaning,None,None
1608,Animal #4071,at work upon,1813,70.7075614922,Horse,7,Purple,Robot,Banker,Happy,Glasses,Beret
99,Animal #99,"and Pincher, and",1814,70.5793224445,Pig,6,Flesh,Grey,Military,Greed,None,Veronica
1137,Animal #1604,explained that by,1815,70.540774848,Horse,6,Wall,Grey,Jobs,Happy,None,Betty
920,Animal #920,reason for thinking,1816,70.5337738009,Pig,7,Bright,Pink,Winter,Unsure,Glasses,Elvis
689,Animal #689,"clever or simple,",1817,70.4270939366,Pig,5,Bright,Brown,Military,Greed,None,None
22,Animal #22,the barrel in,1818,70.3300524279,Pig,7,Bright,Grey,Writer,Moaning,Glasses,Artist
704,Animal #704,earth as it,1819,70.2415176055,Pig,6,Virtual,Pink,Police,Eager,None,Bowler
1360,Animal #5244,covered up with,1820,70.1393755462,Horse,6,Wall,Brown,Jobs,Menace,None,Britpop
605,Animal #605,Major was speaking,1821,70.0896077435,Pig,6,Bright,Pink,Summer,Unsure,Glasses,None
886,Animal #886,the meeting broke,1822,69.9447602896,Pig,6,Bright,Brown,Writer,Unsure,None,Artist
838,Animal #838,such as the,1823,69.9099363473,Pig,6,Money,Grey,Banker,Moaning,None,Artist
1027,Animal #2728,and alighted in,1824,69.8042646301,Horse,6,Death,Grey,Beatnik,Menace,None,Betty
733,Animal #733,words of the,1825,69.7344646308,Pig,5,Wall,Ghost,Banker,Kneiving,None,None
1773,Animal #4192,that the coming,1826,69.7320065901,Horse,6,Bright,Pink,Swimmer,Unsure,None,Beret
303,Animal #303,short. We are,1827,69.6728521369,Pig,7,Wall,Pink,Military,Shock,Glasses,Bowler
1576,Animal #1359,ribbons with which,1828,69.6594983661,Horse,5,Graf,Green,Banker,Moaning,None,None
348,Animal #348,of England is,1829,69.5850464154,Pig,6,Camo,Robot,Police,Menace,None,Bowler
874,Animal #874,He seized the,1830,69.4321500075,Pig,6,Purple,Grey,Summer,Friendly,None,Beret
1314,Animal #5763,"thought of."" ""Ah,",1831,69.2856192341,Horse,7,Graf,Ghost,Winter,Unsure,Glasses,Betty
616,Animal #616,by a swift,1832,69.1869834201,Pig,6,Virtual,Pink,Police,Unsure,None,Artist
572,Animal #572,"you, so that",1833,69.1671095422,Pig,6,Purple,Robot,Doctor,Unsure,None,Bowler
1725,Animal #7436,of the procession.,1834,69.100549978,Horse,6,Purple,Green,Prison,Friendly,None,Bowler
789,Animal #789,more shall crack.,1835,69.0423637876,Pig,6,Wall,Brown,Military,Greed,None,Fisherman
659,Animal #659,an enemy. Whatever,1836,69.006875157,Pig,6,Flesh,Green,Police,Kneiving,None,Bowler
261,Animal #261,night. But I,1837,68.7965361975,Pig,6,Wall,Ghost,Jobs,Friendly,None,Beret
952,Animal #952,Snowball was a,1838,68.6507913253,Pig,7,Bright,Robot,Military,Happy,Glasses,Veronica
347,Animal #347,no! The soil,1839,68.6400402104,Pig,6,Rave,Green,Police,Moaning,None,Artist
1276,Animal #9604,wondering faces of,1840,68.4870392974,Horse,6,Purple,Grey,Jobs,Eager,None,Britpop
777,Animal #777,"shall be o'erthrown,",1841,68.4409501209,Pig,6,Purple,Grey,Banker,Kneiving,None,Elvis
1841,Animal #3800,from now on,1842,68.2454420991,Horse,7,Purple,Orange,Police,Unsure,Glasses,Artist
1527,Animal #9299,which privacy was,1843,68.209872249,Horse,6,Rave,Grey,Military,Eager,None,Veronica
592,Animal #592,serves the interests,1844,68.206761122,Pig,6,Wall,Brown,Military,Dead,None,Bowler
1882,Animal #1929,had adopted as,1845,68.1642866802,Horse,7,Bright,Pink,Military,Unsure,Glasses,Elvis
155,Animal #155,Benjamin was the,1846,68.1342761571,Pig,6,Graf,Brown,Winter,Greed,None,Veronica
1631,Animal #6787,exhausting effort–for the,1847,68.1118068241,Horse,6,Purple,Orange,Military,Greed,None,Bowler
37,Animal #37,the day that,1848,68.0713574619,Pig,6,Bright,Grey,Beatnik,Friendly,Sunglasses,None
901,Animal #901,his sleep. His body,1849,67.9256098362,Pig,5,Purple,Brown,Banker,Eager,None,None
1117,Animal #5864,Boxer to let,1850,67.9049781563,Horse,6,Purple,Grey,Winter,Kneiving,None,Cap
1077,Animal #5755,very slowly and,1851,67.8757308524,Horse,7,Wall,Orange,Banker,Moaning,Glasses,Artist
445,Animal #445,The rest have,1852,67.8098442647,Pig,6,Death,Grey,Winter,Friendly,None,Artist
107,Animal #107,"window-sills, the pigeons",1853,67.7732270928,Pig,5,Bright,Pink,Police,Greed,None,None
984,Animal #984,that he could,1854,67.7625031937,Pig,7,Wall,Grey,Banker,Eager,Glasses,Fisherman
842,Animal #842,heart within a,1855,67.6146610778,Pig,6,Wall,Grey,Jobs,Kneiving,None,Beret
1361,Animal #2538,property by a,1856,67.5391143789,Horse,6,Wall,Orange,Banker,Eager,None,Veronica
1099,Animal #5363,"out, then they",1857,67.5357344849,Horse,6,Wall,Grey,None,Unsure,Glasses,Bowler
1991,Animal #1209,sofa with the,1858,67.4984828594,Horse,6,Camo,Brown,Winter,Friendly,None,Britpop
667,Animal #667,come to resemble,1859,67.4949962637,Pig,6,Purple,Pink,Doctor,Happy,None,Bowler
1271,Animal #9456,the Seven Commandments,1860,67.4625634765,Horse,6,Purple,Brown,Jobs,Unsure,None,Betty
231,Animal #231,"the cat, who",1861,67.4244925791,Pig,6,Graf,Brown,Military,Greed,None,Beret
604,Animal #604,tremendous uproar. While,1862,67.1497158291,Pig,7,Purple,Robot,Police,Kneiving,Glasses,Beret
1936,Animal #1304,had been successfully,1863,67.0477507849,Horse,6,Purple,Orange,Police,Unsure,None,Britpop
194,Animal #194,down when a,1864,67.0366361311,Pig,6,Purple,Pink,Police,Dead,None,Veronica
1280,Animal #4236,of the quarry.,1864,67.0366361311,Horse,6,Purple,Pink,Police,Dead,None,Artist
634,Animal #634,question to the,1866,67.0346908935,Pig,6,Bright,Pink,Winter,Menace,None,Cap
706,Animal #706,Man has vanished.,1867,66.8771247054,Pig,6,Camo,Green,Police,Moaning,None,Beret
790,Animal #790,Riches more than,1868,66.8392414839,Pig,5,Wall,Ghost,Military,Unsure,None,None
740,Animal #740,been lost to,1869,66.8224494394,Pig,6,Wall,Pink,Beatnik,Yelling,None,Artist
1890,Animal #5023,anyone who captures,1870,66.8188923556,Horse,6,Rave,Pink,Banker,Moaning,None,Beret
1045,Animal #8886,by. A time came,1871,66.7984653721,Horse,6,Bright,Grey,Summer,Friendly,None,Bowler
780,Animal #780,Shall be trod,1872,66.7187905279,Pig,7,Bright,Robot,Police,Menace,Glasses,Betty
62,Animal #62,on the farm,1873,66.4891436749,Pig,6,Graf,Pink,Beatnik,Menace,None,Fisherman
1749,Animal #6680,it into the,1874,66.4537703034,Horse,5,Wall,Green,Military,Kneiving,None,None
313,Animal #313,to work to,1875,66.390457417,Pig,7,Wall,Pink,Winter,Friendly,Glasses,Cap
677,Animal #677,"clothes, or drink",1876,66.3763193155,Pig,6,Purple,Green,Jobs,Unsure,None,Veronica
1939,Animal #2621,not tolerate the,1877,66.3694945876,Horse,6,Bright,Orange,Military,Menace,None,Veronica
436,Animal #436,throats of our,1878,66.3227722002,Pig,6,Purple,Green,Writer,Friendly,None,Bowler
799,Animal #799,"of England, Purer",1879,66.2897918265,Pig,6,Flesh,Pink,Police,Moaning,None,Beret
699,Animal #699,last night. I,1880,66.1714400376,Pig,7,Wall,Pink,Banker,Moaning,Glasses,Cap
1235,Animal #3626,"from the sheep,",1881,66.1471176767,Horse,6,Wall,Orange,Beatnik,Kneiving,None,Veronica
1488,Animal #3860,their feet and,1882,66.0985831304,Horse,6,Wall,Grey,Doctor,Unsure,None,Beret
296,Animal #296,"""Now, comrades, what",1883,66.0602997892,Pig,6,Graf,Robot,Military,Kneiving,None,Veronica
256,Animal #256,"and began: ""Comrades,",1884,65.9935550081,Pig,6,Purple,Brown,Military,Unsure,None,Cap
763,Animal #763,"stirring tune, something",1885,65.919689349,Pig,7,Bright,Green,Beatnik,Happy,Glasses,Betty
363,Animal #363,living in a,1886,65.4669964682,Pig,6,Camo,Pink,Banker,Menace,None,Beret
1953,Animal #1446,tour of inspection,1887,65.352926408,Horse,6,Graf,Green,Banker,Eager,None,Beret
1245,Animal #7368,like it. You,1888,65.2654584694,Horse,6,Purple,Brown,Police,Friendly,None,Cap
332,Animal #332,and slavery: that,1889,65.2511561526,Pig,6,Bright,Green,Jobs,Friendly,None,Veronica
580,Animal #580,must lead you,1890,64.9809203591,Pig,5,Wall,Green,Banker,Moaning,None,None
670,Animal #670,"him, do not",1891,64.9292698256,Pig,5,Wall,Grey,Police,Kneiving,None,None
375,Animal #375,us by human,1892,64.7589363921,Pig,7,Wall,Pink,Doctor,Moaning,Glasses,Bowler
1124,Animal #2186,"for the pigs,",1893,64.6992902869,Horse,6,Wall,Grey,Doctor,Menace,None,Bowler
955,Animal #955,in speech and,1894,64.6844643801,Pig,7,Bright,Pink,Police,Unsure,Glasses,Fisherman
1637,Animal #6040,things could happen,1895,64.465251434,Horse,7,Graf,Grey,Beatnik,Menace,Glasses,Beret
823,Animal #823,song threw the,1896,64.4223199185,Pig,6,Wall,Pink,Doctor,Eager,None,Bowler
250,Animal #250,When Major saw,1897,64.177013332,Pig,6,Purple,Pink,Military,Menace,None,Cap
386,Animal #386,"scene, and the",1898,64.0543004366,Pig,6,Wall,Grey,Police,Kneiving,None,Fisherman
967,Animal #967,"named Squealer, with",1899,63.9071863987,Pig,6,Bright,Green,Winter,Greed,None,Veronica
1418,Animal #5448,"stole the corn,",1900,63.8265626927,Horse,7,Wall,Pink,Banker,Moaning,Glasses,Fisherman
890,Animal #890,birds jumped on,1901,63.7249662615,Pig,6,Wall,Pink,Banker,Friendly,None,Elvis
877,Animal #877,corner of his,1902,63.3110168743,Pig,7,Purple,Pink,Military,Unsure,Glasses,Fisherman
927,Animal #927,prepare for it.,1903,63.2556753321,Pig,6,Bright,Brown,Beatnik,Greed,None,Beret
346,Animal #346,a thousand times,1904,63.2238134814,Pig,6,Graf,Ghost,Banker,Moaning,None,Veronica
239,Animal #239,throughout Major's speech,1905,63.221476991,Pig,6,Purple,Green,Police,Greed,Glasses,None
1673,Animal #7555,"be somewhat better,",1906,63.1599011418,Horse,6,Rave,Pink,Beatnik,Unsure,None,Bowler
982,Animal #982,persuasive. The others,1907,62.947108043,Pig,6,Graf,Ghost,Beatnik,Menace,None,Bowler
945,Animal #945,"boar, the only",1908,62.7888004237,Pig,7,Purple,Green,Beatnik,Greed,Glasses,Bowler
1294,Animal #2591,difficult for them,1909,62.6473716385,Horse,6,Wall,Grey,Winter,Greed,None,Beret
1865,Animal #4912,too wet to,1910,62.6414217832,Horse,6,Bright,Robot,Winter,Friendly,None,Britpop
1093,Animal #6628,also going to,1911,62.5316179843,Horse,6,Bright,Ghost,Beatnik,Kneiving,None,Britpop
420,Animal #420,than his bare,1912,62.4369801037,Pig,6,Graf,Robot,Beatnik,Friendly,None,Veronica
1383,Animal #1447,of the whole,1913,62.4082537832,Horse,7,Wall,Pink,Beatnik,Greed,Glasses,Beret
285,Animal #285,I think I,1914,62.1357529983,Pig,6,Purple,Brown,Military,Greed,None,Betty
914,Animal #914,on life. They,1915,62.0860385439,Pig,6,Bright,Pink,Winter,Greed,None,Beret
520,Animal #520,Jones ties a,1916,62.0783361406,Pig,6,Bright,Robot,Police,Moaning,None,Beret
97,Animal #97,came the three,1917,62.0753652481,Pig,6,Graf,Green,Winter,Friendly,None,Betty
1116,Animal #5808,huge dogs frisking,1918,61.8196440952,Horse,7,Wall,Grey,Military,Greed,Glasses,Artist
588,Animal #588,one is the,1919,61.7288330852,Pig,6,Wall,Pink,Winter,Happy,None,Beret
299,Animal #299,of ours? Let,1920,61.5271734183,Pig,6,Bright,Ghost,Beatnik,Menace,Glasses,None
7,Animal #7,the hen-houses for the,1921,61.5216392809,Pig,5,Purple,Pink,Police,Moaning,None,None
784,Animal #784,And the harness,1922,61.4146722129,Pig,6,Purple,Robot,Winter,Moaning,None,Veronica
330,Animal #330,life of an,1923,61.3059501401,Pig,5,Wall,Grey,Police,Friendly,None,None
13,Animal #13,lantern dancing from,1924,61.2881027541,Pig,6,Graf,Brown,Military,Moaning,Glasses,None
977,Animal #977,way of skipping,1925,60.9845231434,Pig,5,Purple,Pink,Military,Unsure,None,None
916,Animal #916,when the Rebellion,1926,60.930453835,Pig,5,Bright,Grey,Beatnik,Friendly,None,None
1696,Animal #8854,a grocer's van,1926,60.930453835,Horse,5,Bright,Grey,Beatnik,Friendly,None,None
1355,Animal #2445,and apples (this,1928,60.7629063593,Horse,7,Wall,Robot,Military,Moaning,Glasses,Bowler
942,Animal #942,for sale. Napoleon,1929,60.7273739091,Pig,7,Wall,Green,Police,Unsure,Glasses,Betty
134,Animal #134,"beast, nearly eighteen",1930,60.5582977464,Pig,7,Purple,Green,Beatnik,Menace,Glasses,Veronica
309,Animal #309,"bodies, and those",1931,60.4304398191,Pig,6,Wall,Grey,Beatnik,Happy,None,Beret
1151,Animal #6903,his agents. It,1932,60.3495325928,Horse,6,Graf,Brown,Military,Unsure,None,Veronica
1590,Animal #5380,driving up to,1933,60.2994548371,Horse,6,Purple,Grey,Military,Greed,None,Beret
187,Animal #187,together in the,1934,60.2555129584,Pig,7,Bright,Green,Police,Friendly,Glasses,Beret
229,Animal #229,plaited with. Last,1935,60.1278892174,Pig,6,Wall,Robot,Winter,Friendly,None,Veronica
1038,Animal #2015,answer. On Sundays,1936,60.0959102998,Horse,6,Bright,Grey,Winter,Kneiving,None,Britpop
