ID,Name,Rank,Rarity_Score,Attributes,Background,Colour Scheme,Exploded?,Metallic Slice Percentage,Number of Cuts,Slice Angle,Slice Colour Weight,Special
33,SUMO #33,2572,37.037020696010615,7,Black,Martian Manhunter,Undetonated,42.06%,91,10°,39.22%,
2664,SUMO #2664,2573,37.012126318446235,7,Black,Martian Manhunter,Undetonated,75.8%,91,10°,20.68%,
2950,SUMO #2950,2574,37.00508643546706,7,Black,Captain America,Undetonated,75.8%,43,-20°,47.67%,
2249,SUMO #2249,2575,37.00367229414014,7,Black,Martian Manhunter,Undetonated,25.89%,91,10°,39.22%,
756,SUMO #756,2576,37.00331276048932,7,Black,The Thing,Undetonated,84.44%,91,70°,39.22%,
906,SUMO #906,2577,36.99635689923124,7,Reaction Diffusion,Green Lantern,Undetonated,75.8%,19,30°,39.22%,
2412,SUMO #2412,2578,36.99350818129648,7,Black,Martian Manhunter,Undetonated,84.44%,91,70°,47.67%,
1351,SUMO #1351,2579,36.98096291390437,7,Reaction Diffusion,Aquaman,Undetonated,75.8%,91,30°,47.15%,
1877,SUMO #1877,2580,36.93925182451911,7,Black,Martian Manhunter,Undetonated,84.44%,91,10°,20.68%,
389,SUMO #389,2581,36.911216726723026,7,Black,Iron Fist,Undetonated,42.06%,91,-20°,20.68%,
1106,SUMO #1106,2582,36.910707501709666,7,Black,Aquaman,Undetonated,42.06%,19,-20°,59.29%,
1557,SUMO #1557,2583,36.90808841997725,7,Reaction Diffusion,Aquaman,Undetonated,84.44%,91,30°,47.15%,
2410,SUMO #2410,2584,36.89694910105235,7,Black,Captain America,Undetonated,75.8%,43,-20°,39.22%,
940,SUMO #940,2585,36.889275560219474,7,Reaction Diffusion,The Thing,Undetonated,75.8%,19,-20°,39.22%,
676,SUMO #676,2586,36.88537084688177,7,Black,Martian Manhunter,Undetonated,84.44%,91,70°,39.22%,
1139,SUMO #1139,2587,36.87007216977024,7,Reaction Diffusion,The Thing,Undetonated,84.44%,19,-20°,47.15%,
2625,SUMO #2625,2588,36.869607484539344,7,Black,The Thing,Undetonated,25.89%,91,70°,47.67%,
859,SUMO #859,2589,36.854417316499365,7,Reaction Diffusion,Aquaman,Undetonated,84.44%,91,30°,39.22%,
1762,SUMO #1762,2590,36.848489655472996,7,Black,The Thing,Undetonated,42.06%,91,70°,47.15%,
1190,SUMO #1190,2591,36.82483523017578,7,Reaction Diffusion,Captain America,Undetonated,42.06%,91,30°,20.68%,
2768,SUMO #2768,2592,36.81535112776198,7,Black,The Thing,Undetonated,25.89%,91,10°,20.68%,
1868,SUMO #1868,2593,36.800415934753445,7,Black,Captain America,Undetonated,42.06%,19,-20°,39.22%,
696,SUMO #696,2594,36.79481855199511,7,Black,The Thing,Undetonated,42.06%,91,70°,39.22%,
1595,SUMO #1595,2595,36.79231797265957,7,Reaction Diffusion,Green Lantern,Undetonated,84.44%,43,30°,47.15%,
2905,SUMO #2905,2596,36.7914868283053,7,Reaction Diffusion,Captain America,Undetonated,25.89%,91,30°,20.68%,
1713,SUMO #1713,2597,36.785013972802275,7,Black,Martian Manhunter,Undetonated,42.06%,91,70°,47.67%,
261,SUMO #261,2598,36.775521557189066,7,Black,Captain America,Undetonated,75.8%,19,-20°,20.68%,
2909,SUMO #2909,2599,36.77133364661193,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,19,-20°,39.22%,
1315,SUMO #1315,2600,36.76706753288297,7,Black,Captain America,Undetonated,25.89%,19,-20°,39.22%,
659,SUMO #659,2601,36.758111127574935,7,Reaction Diffusion,The Thing,Undetonated,75.8%,43,-20°,47.15%,
476,SUMO #476,2602,36.75406044241986,7,Reaction Diffusion,Aquaman,Undetonated,42.06%,91,30°,47.67%,
987,SUMO #987,2603,36.7516655709318,7,Black,Martian Manhunter,Undetonated,25.89%,91,70°,47.67%,
1327,SUMO #1327,2604,36.73970286458463,7,Reaction Diffusion,The Thing,Undetonated,84.44%,43,-20°,47.67%,
2089,SUMO #2089,2605,36.73054774186545,7,Black,Martian Manhunter,Undetonated,42.06%,91,70°,47.15%,
2366,SUMO #2366,2606,36.72071204054939,7,Reaction Diffusion,Aquaman,Undetonated,25.89%,91,30°,47.67%,
2749,SUMO #2749,2607,36.714988196809905,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,19,30°,39.22%,
2387,SUMO #2387,2608,36.69896644103333,7,Black,Captain America,Undetonated,75.8%,91,-20°,59.29%,
2880,SUMO #2880,2609,36.69704968050361,7,Black,The Thing,Undetonated,84.44%,91,70°,20.68%,
2316,SUMO #2316,2610,36.69252356371677,7,Black,Aquaman,Undetonated,25.89%,43,-20°,59.29%,
1787,SUMO #1787,2611,36.69036933117525,7,Black,Captain America,Undetonated,25.89%,43,-20°,47.67%,
1848,SUMO #1848,2612,36.68269579034237,7,Reaction Diffusion,The Thing,Undetonated,25.89%,19,-20°,47.67%,
1735,SUMO #1735,2613,36.6692515021089,7,Black,Captain America,Undetonated,42.06%,43,-20°,47.15%,
1123,SUMO #1123,2614,36.66624580961256,7,Reaction Diffusion,Aquaman,Undetonated,25.89%,91,30°,47.15%,
2839,SUMO #2839,2615,36.65198226082319,7,Black,Martian Manhunter,Undetonated,75.8%,91,70°,20.68%,
1336,SUMO #1336,2616,36.64592310800516,7,Reaction Diffusion,Aquaman,Undetonated,42.06%,91,30°,39.22%,
695,SUMO #695,2617,36.64352823651709,7,Black,Martian Manhunter,Undetonated,25.89%,91,70°,39.22%,
725,SUMO #725,2618,36.63590310023842,7,Black,Captain America,Undetonated,25.89%,43,-20°,47.15%,
1396,SUMO #1396,2619,36.631872275506026,7,Black,Aquaman,Undetonated,84.44%,19,-20°,47.67%,
394,SUMO #394,2620,36.62102873044078,7,Reaction Diffusion,Aquaman,Undetonated,75.8%,91,30°,20.68%,
2063,SUMO #2063,2621,36.61558039863101,7,Black,Captain America,Undetonated,42.06%,43,-20°,39.22%,
1367,SUMO #1367,2622,36.61257470613468,7,Reaction Diffusion,Aquaman,Undetonated,25.89%,91,30°,39.22%,
888,SUMO #888,2623,36.58382376416536,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,43,30°,47.15%,
1579,SUMO #1579,2624,36.58223199676054,7,Black,Captain America,Undetonated,25.89%,43,-20°,39.22%,
2987,SUMO #2987,2625,36.579107766896065,7,Black,Martian Manhunter,Undetonated,84.44%,91,70°,20.68%,
581,SUMO #581,2626,36.55047536229488,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,43,30°,47.15%,
2986,SUMO #2986,2627,36.54363604766848,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,-20°,47.15%,
2020,SUMO #2020,2628,36.54066420916266,7,Reaction Diffusion,Green Lantern,Undetonated,84.44%,91,30°,59.29%,
5,SUMO #5,2629,36.53120865609042,7,Reaction Diffusion,The Thing,Undetonated,42.06%,43,-20°,47.67%,
1518,SUMO #1518,2630,36.53015266068747,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,43,30°,39.22%,
1637,SUMO #1637,2631,36.52373494109132,7,Black,Aquaman,Undetonated,84.44%,19,-20°,39.22%,
647,SUMO #647,2632,36.510287645798,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,19,-20°,47.15%,
2640,SUMO #2640,2633,36.497860254219944,7,Reaction Diffusion,The Thing,Undetonated,25.89%,43,-20°,47.67%,
2221,SUMO #2221,2634,36.494152854767734,7,Black,Captain America,Undetonated,42.06%,19,-20°,20.68%,
2132,SUMO #2132,2635,36.4885554720094,7,Black,The Thing,Undetonated,42.06%,91,70°,20.68%,
1009,SUMO #1009,2636,36.4654450023739,7,Black,Aquaman,Undetonated,75.8%,43,-20°,47.15%,
1239,SUMO #1239,2637,36.46080445289726,7,Black,Captain America,Undetonated,25.89%,19,-20°,20.68%,
1820,SUMO #1820,2638,36.455207070138925,7,Black,The Thing,Undetonated,25.89%,91,70°,20.68%,
1600,SUMO #1600,2639,36.41759773861199,7,Black,Captain America,Undetonated,42.06%,91,-20°,59.29%,
944,SUMO #944,2640,36.413266742482875,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,43,-20°,47.67%,
722,SUMO #722,2641,36.411773898896016,7,Black,Aquaman,Undetonated,75.8%,43,-20°,39.22%,
796,SUMO #796,2642,36.40872511682419,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,19,30°,20.68%,
2322,SUMO #2322,2643,36.38424933674152,7,Black,Captain America,Undetonated,25.89%,91,-20°,59.29%,
459,SUMO #459,2644,36.3799183406124,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,43,-20°,47.67%,
1412,SUMO #1412,2645,36.37537671495372,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,19,30°,20.68%,
1693,SUMO #1693,2646,36.339660028019445,7,Reaction Diffusion,Aquaman,Undetonated,42.06%,91,30°,20.68%,
1226,SUMO #1226,2647,36.338899404968885,7,Black,Aquaman,Undetonated,84.44%,43,-20°,39.22%,
1959,SUMO #1959,2648,36.33726515653138,7,Black,Martian Manhunter,Undetonated,25.89%,91,70°,20.68%,
190,SUMO #190,2649,36.315240732597104,7,Black,Aquaman,Undetonated,42.06%,19,-20°,39.22%,
357,SUMO #357,2650,36.30164377781244,7,Reaction Diffusion,The Thing,Undetonated,42.06%,19,-20°,20.68%,
2411,SUMO #2411,2651,36.282856327681735,7,Black,Green Lantern,Undetonated,75.8%,19,-20°,59.29%,
974,SUMO #974,2652,36.28023503050379,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,43,-20°,20.68%,
2139,SUMO #2139,2653,36.27596891677483,7,Black,Captain America,Undetonated,25.89%,43,-20°,20.68%,
1437,SUMO #1437,2654,36.22508866165669,7,Reaction Diffusion,The Thing,Undetonated,42.06%,91,-20°,59.29%,
349,SUMO #349,2655,36.223889580701766,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,43,30°,20.68%,
613,SUMO #613,2656,36.20998183375461,7,Black,Green Lantern,Undetonated,84.44%,19,-20°,59.29%,
1682,SUMO #1682,2657,36.183701864204885,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,-20°,20.68%,
548,SUMO #548,2658,36.15717077539865,7,Black,Captain America,Undetonated,75.8%,91,-20°,47.15%,
1444,SUMO #1444,2659,36.13876251240835,7,Black,Captain America,Undetonated,84.44%,91,-20°,47.67%,
2326,SUMO #2326,2660,36.13040519647468,7,Black,Aquaman,Undetonated,42.06%,43,-20°,39.22%,
884,SUMO #884,2661,36.09705679460421,7,Black,Aquaman,Undetonated,25.89%,43,-20°,39.22%,
1915,SUMO #1915,2662,36.03062517799364,7,Black,Captain America,Undetonated,84.44%,91,-20°,39.22%,
410,SUMO #410,2663,36.01912792938017,7,Reaction Diffusion,The Thing,Undetonated,75.8%,91,-20°,47.67%,
2345,SUMO #2345,2664,36.0089776526114,7,Black,Aquaman,Undetonated,42.06%,19,-20°,20.68%,
2952,SUMO #2952,2665,36.001487625260395,7,Black,Green Lantern,Undetonated,42.06%,19,-20°,59.29%,
1710,SUMO #1710,2666,35.99886632808246,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,43,-20°,20.68%,
2016,SUMO #2016,2667,35.97562925074092,7,Black,Aquaman,Undetonated,25.89%,19,-20°,20.68%,
2761,SUMO #2761,2668,35.946253435453045,7,Reaction Diffusion,The Thing,Undetonated,84.44%,91,-20°,47.67%,
2357,SUMO #2357,2669,35.93242253645566,7,Black,Aquaman,Undetonated,42.06%,91,-20°,59.29%,
1967,SUMO #1967,2670,35.91099059496546,7,Reaction Diffusion,The Thing,Undetonated,75.8%,91,-20°,39.22%,
1487,SUMO #1487,2671,35.901186015772616,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,91,-20°,47.67%,
2415,SUMO #2415,2672,35.89691990204366,7,Black,Captain America,Undetonated,25.89%,91,-20°,47.67%,
1033,SUMO #1033,2673,35.89178720451622,7,Reaction Diffusion,The Thing,Undetonated,84.44%,91,-20°,47.15%,
150,SUMO #150,2674,35.875802072977315,7,Black,Captain America,Undetonated,42.06%,91,-20°,47.15%,
1874,SUMO #1874,2675,35.822130969499426,7,Black,Captain America,Undetonated,42.06%,91,-20°,39.22%,
461,SUMO #461,2676,35.816652089137975,7,Black,Green Lantern,Undetonated,42.06%,43,-20°,59.29%,
755,SUMO #755,2677,35.811492164100116,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,91,30°,47.67%,
1652,SUMO #1652,2678,35.790793714618495,7,Black,Aquaman,Undetonated,25.89%,43,-20°,20.68%,
63,SUMO #63,2679,35.773845290908675,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,91,-20°,47.15%,
2207,SUMO #2207,2680,35.75702593316329,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,91,30°,47.15%,
1728,SUMO #1728,2681,35.711808853991506,7,Reaction Diffusion,Green Lantern,Undetonated,75.8%,91,30°,20.68%,
1137,SUMO #1137,2682,35.70335482968541,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,91,30°,39.22%,
1466,SUMO #1466,2683,35.68738955856917,7,Black,Green Lantern,Undetonated,75.8%,19,-20°,39.22%,
52,SUMO #52,2684,35.67199557324231,7,Black,Aquaman,Undetonated,75.8%,91,-20°,47.15%,
157,SUMO #157,2685,35.65358731025201,7,Black,Aquaman,Undetonated,84.44%,91,-20°,47.67%,
316,SUMO #316,2686,35.61832446976443,7,Black,Aquaman,Undetonated,75.8%,91,-20°,39.22%,
1734,SUMO #1734,2687,35.61451506464205,7,Black,Green Lantern,Undetonated,84.44%,19,-20°,39.22%,
2116,SUMO #2116,2688,35.61069135686145,7,Black,Green Lantern,Undetonated,75.8%,43,-20°,47.67%,
232,SUMO #232,2689,35.59912107931519,7,Black,Aquaman,Undetonated,84.44%,91,-20°,47.15%,
2804,SUMO #2804,2690,35.59627349067365,7,Reaction Diffusion,The Thing,Undetonated,25.89%,91,-20°,39.22%,
1435,SUMO #1435,2691,35.531853021052626,7,Reaction Diffusion,The Thing,Undetonated,84.44%,91,-20°,20.68%,
1012,SUMO #1012,2692,35.51415819056254,7,Black,Green Lantern,Undetonated,42.06%,19,-20°,47.67%,
1482,SUMO #1482,2693,35.502554022446745,7,Black,Green Lantern,Undetonated,75.8%,43,-20°,39.22%,
798,SUMO #798,2694,35.482519487643245,7,Black,Captain America,Undetonated,25.89%,91,-20°,20.68%,
1494,SUMO #1494,2695,35.445093101757806,7,Black,Aquaman,Undetonated,42.06%,91,-20°,47.67%,
2470,SUMO #2470,2696,35.430440151570174,7,Reaction Diffusion,Green Lantern,Undetonated,42.06%,91,30°,20.68%,
2362,SUMO #2362,2697,35.429679528519614,7,Black,Green Lantern,Undetonated,84.44%,43,-20°,39.22%,
866,SUMO #866,2698,35.41174469988733,7,Black,Aquaman,Undetonated,25.89%,91,-20°,47.67%,
1968,SUMO #1968,2699,35.3970917496997,7,Reaction Diffusion,Green Lantern,Undetonated,25.89%,91,30°,20.68%,
1596,SUMO #1596,2700,35.38112647858346,7,Black,Green Lantern,Undetonated,75.8%,19,-20°,20.68%,
617,SUMO #617,2701,35.372672454277364,7,Black,Green Lantern,Undetonated,25.89%,19,-20°,39.22%,
546,SUMO #546,2702,35.3692040143809,7,Black,Captain America,Undetonated,75.8%,19,30°,59.29%,
1167,SUMO #1167,2703,35.33695576734309,7,Black,Aquaman,Undetonated,42.06%,91,-20°,39.22%,
404,SUMO #404,2704,35.32932265444011,7,Black,Green Lantern,Undetonated,42.06%,43,-20°,47.67%,
2728,SUMO #2728,2705,35.32335881255842,7,Reaction Diffusion,The Thing,Undetonated,42.06%,91,-20°,20.68%,
1591,SUMO #1591,2706,35.31206138977872,7,Black,Aquaman,Undetonated,75.8%,91,-20°,20.68%,
