ID,Name,Rank,Rarity_Score,Angle Mod,Attributes,Center Effect,Circles Amount,Color Blink,Color Changes,Distribution,Inks,Inks Count,Noise Amp,Noise Animation,Noise Frequency,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
913472,Plottable Field (8 frames) #235,173,117.91299357788422,None,7,Yes,None,None,None,NestedSquares,WhiteOnBlack,1,Low,Partially Fast,High,QmU9kTK4V7KpSYpzzq4kKMMPpjivPfbDLt5F59FemENCfb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oojPx4mJXLAuRbMVi1v9aHRqvQRpDo8MD2a96uoksyckxrD1jGj,ipfs://Qme4kGHuwSGHSgnq1TdmKjSE3wXbyKtZiFTWHLmwUW89H6,ipfs://QmVrHSf41UJ9AuMpNgR4Z3HMweFCaMERw1Jc3aC2ZSLDMM
908993,Plottable Field (8 frames) #229,174,117.72922448804658,None,7,None,None,2,None,GoldSpiral,Amber + FireAndIce,2,Low,Slow,Medium,QmcbbpLFdJBMx1ydTCggzi7WNzmaZY1B1X5oXdsqrHXK9U,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onkZWrYqoY3AgtT5wUW55DSUZ8FtrBuAc1tMBjmNo9hizyF9v4a,ipfs://QmUrkid1kYJoAa1nWMMH7XXWsENnZVHRxntTiosd8Edz6c,ipfs://QmUyyjRE6fuJGTyPDyQYmwXT7zkZadTJ8LMe39q7UZJca6
767539,Plottable Field (8 frames) #48,175,116.73316172727795,None,7,None,None,1,None,NestedSquares,Amber + Pink,2,Low,Slow,Medium,QmSPyY5RSK6deWRemkhNJUv5AHLffT8aitHDWTJDeRzyMg,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opVzCuyTCmjkBR4NPu6ursMcfxRrTnV27GLeZpXK6FLjni37EZx,ipfs://QmQnfbUkrxk7vDt968zHXPvDVm4SwhyaWw3hp2xBmWLRWG,ipfs://QmSr8ZLDx2WwsJ4gdDpDYTL3w7AtRNLuS1gEbaxvEzHW9d
774699,Plottable Field (8 frames) #102,176,116.27893993063176,None,7,None,None,None,Group,Curve,FireAndIce,1,Medium,Fast,Low,QmdtXTBEQjNjVArZe5Fpy5vEhaCfM6uBPoyTeMYywStNbG,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo4B53fboJuNdbHdtA2LMYj3nzJ9wiZaJ6gAEBpH7nEPgueaD2U,ipfs://QmenePopYGn9RP5kCbLWRcHCmXLMV5ZqsDQ2xJtCvmPWAU,ipfs://QmPRvqvKdtKPTGR1zdLF5R6CZngnPThuc7KHqT1c7sP76g
810003,Plottable Field (8 frames) #147,177,115.82590992428614,None,7,None,None,None,Group,Curve,Poppy Red,1,Medium,Intense,Medium,QmczamdnmQz3zeJU3MVJsotVYW2dJUe3oLktWqq6F37dGg,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opUKDeq5mNNgrXowAm2tAUFPNSyQnaa5W19Ds5ixDj4XGNaJpBv,ipfs://QmSSTnApAps1hkwvupYdsmvBwiaiSSXhCqaDbNLXg7Qj4T,ipfs://QmUFm4L6W9wk7cdRvkJubJCDLS8ozDzS8KCJ48wrrNuseC
965225,Plottable Field (8 frames) #288,178,115.59587985582787,None,8,None,High,None,Group,Circles,Amber + Pink,2,Medium,Partially Fast,Medium,Qme73xECYcuykT7Y9fKXVrahNeUXH9TVp8bJSJwd7yn12C,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opGibGy69VgmScXALZe3HKhUe76hG1cQsQ8hV6yibjG2t3efpTi,ipfs://QmerZRYiHSE1jEzEoTHnyGWTvpWXHsVZtxeqGE5PreYfBm,ipfs://Qma8L3nj33RVVqFCyUaxB8r1j1ApXgeqY5fEk9Rfy1F3Sw
879705,Plottable Field (8 frames) #182,179,114.98263678456233,None,7,None,None,None,"X-Split, 45deg",GoldSpiral,Amber + Poppy Red,2,Medium,Normal,Medium,QmUaArG9cJ4MTzUE45J5KZkjmsWVu6yuPumdrNi8h7wphs,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oosgsaFUhJmgDGRV2gSzNZjcaauPoaVjLd9R4TNT5DRcjUAc7Q6,ipfs://QmTYPgSigHEcxR97eZugnDL4ssvkzKCMBjuH7CqTiGevxu,ipfs://QmYxfoxiFCSb83MmsHhHsqKCnjTd4iyuLRqwYJkhdX9RAh
998633,Plottable Field (8 frames) #345,180,114.88122509405518,None,7,Yes,None,None,None,Voronoi,Sherwood Green,1,Low,Normal,Medium,QmVFSC2t1n6bGkJUXxaqkSTA4bvHjeyie2Jv2oxxKMATYd,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oovJzUPKzCakMQiyhVjSgypxEhnW6e85hhbMZQjKbYYpx7CJ3ua,ipfs://QmZMKMnbnqxJ6uCY6kUu2n9oJi2HGDKUGKfQNsdPQzoWZ2,ipfs://QmTFtDGjCc6aisKNSbE9S7NjfP4Gs4UCeJpAxWevw4mFE9
773805,Plottable Field (8 frames) #98,181,114.30100471833008,None,6,None,None,None,None,Voronoi,WhiteOnBlue,1,Medium,Intense,Medium,QmNSyS1bV2u5GPUPhf9bSqXyWkEaEegX94vsHGEEgh6UJ3,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwFNPcE2Aou7tgbbcH9oC5W86vFYamPYonJD57YuyBumizx7MF,ipfs://QmYQoPUEKWraaXYFbvYzzb787a5Ckd33mWcDxJxf5QJ1Eg,ipfs://QmTUPZkDYrj164GbWQdLLGA6fGznzCqK7SeaQXyszW9dEM
765980,Plottable Field (8 frames) #15,182,113.94688165971175,None,7,Yes,None,None,None,MillSpiral,Pumpkin,1,Medium,Normal,Medium,QmQ7TkZj8enBpkjeuPSiwd7SXa1gkPqPHFzca9f9DZnagj,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooiRJkvMnFgypureAz6hzyedhTf5bq7Ck6d43q2jMpn6Pk5G3Dv,ipfs://QmPBexZBVWCEU6q4EFAKC5s8UHYVcx8eb1w9pzmUtsXZXZ,ipfs://QmSxyhWWjkCdF6wsrjy9BkoTrLXezzZL3uuJsWFfJjBNv3
929654,Plottable Field (8 frames) #275,183,111.8412474944219,None,6,None,None,None,None,CrossLines,Pink,1,High,Partially Fast,Medium,QmYmSvjhQdtR2qhsy4RPL847voVB8qzjkLbtLM4QxJZgcW,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooRejkZbCfe3Mv4Dk67AcALBezGh5QM3FR3JPGrfGHc8ZBgzoft,ipfs://QmaU1kimRJ7oLP4MVyRyjDuSPHUBGM41rzpY8ngBVoS33K,ipfs://QmTtZc94zCQxwfZjoEpB7pQFyHgM1Ng2KnBwMnznZgFQEo
881019,Plottable Field (8 frames) #193,184,110.15388848722762,None,7,None,High,None,None,DoubleCircles,Indigo,1,Medium,Fast,Medium,QmWixdHpfqpogRP2zG8f5uKE4AvETJ18WnUP1QfsE2zRZb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooFzNbutF9P3UkbLtcdZaGbwcRJuYNSKA44rkiH71rD8UqSgXwr,ipfs://QmYGB5hhWvNnt3AQaN4hSToDtYUJEnhD3ruzSAkMWFmLiY,ipfs://QmQdf1P8G1Uk9tnkUZXt2scHYayqXiWski7jVnEtu8VC37
767590,Plottable Field (8 frames) #52,185,110.08809213333598,Around 4,7,None,None,None,None,GoldSpiralCircle,WhiteOnBlack,1,Low,Fast,High,QmXSJG3ASSvrzCRgm3fUxF89QqLTRBZX3REXNmF6cGPCPA,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ontu4XCTPUZqoaytzK32x6iVMrYz3Y8EwoYcvnsaLoJvtWDVSoV,ipfs://QmPdk977HxxzdmrCUT5RXpXar7wvGXnTFjYsitNp1ua2g9,ipfs://QmWngqVbe96xZ8fMEnAi39idSDwBAv39G2RbZbJXyXEjkc
879696,Plottable Field (8 frames) #181,186,110.05068154733321,Around 4,8,None,High,None,None,Circles,Soft Mint,1,Medium,Slow,Medium,QmbDAnkdQuf5P2uk6JtGhmtAGimNwr2tqhetNZUQULMQyi,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooUxT9geCGL8yWVwfHzMvMoGTBw5nny2zGsxcysJ6Gb3DkpsY7Q,ipfs://QmaabpDcoVFBxTRZfoR1hgrPpZTsnee9gPL9HRHC3adRRt,ipfs://Qmav2oHnpxUD82ZZN5SBkx9HLfccJjRKRy8JHqveW3UYZe
792863,Plottable Field (8 frames) #140,187,109.62140074134747,Around 6,7,None,None,None,None,GoldSpiral,Hope Pink,1,High,Partially Intense,Low,QmSjQJteEozdVw8PFXRvc1ijkyA9fm2ibtn5Y3Wb5iHNnF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ony5uUrHEdijLFwxHC6UNRL1ZhL82n4ZDnNCMct2E5txtuntxxG,ipfs://Qmf3urSPD56iXFoU7DqrnVAQ7Qf7NDHwey29FYXeTQxfmz,ipfs://QmPo7nxf6xPwsA7DRNs1Rir5SQt6z7TidR3jGnbCMZ8QLZ
919379,Plottable Field (8 frames) #252,188,109.10605384457561,None,6,None,None,None,None,XLines,Amber + Hope Pink,2,Medium,Normal,Medium,Qmcmj9SafpmdPtSsReG2eUzye5NQZkWQP3rQCBFrd6eaSA,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opTshP9e3QaipXjp7Zuaop9t2pBLGX5fSZzed8vMwUUR8uyjNpc,ipfs://QmbipaLuFUYZGQ9VZmLu1JPq5XCCWfDRHiJCip11HJcxDb,ipfs://QmR5gQhWk9EDb92GtPMV5aSnuvUjZLxXyVtdB89CnuvQhR
895766,Plottable Field (8 frames) #209,189,109.07221654285753,None,6,None,None,None,None,TriangleSpiral,Pumpkin,1,High,Fast,Low,QmT6PRVS4iHMCq4mqmpbfhesBDrYkLS4CoT3vyXDgyeUZi,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opZ1dyvtzQxHAyj6vENt5rt7tLMnXG9CqqEVZTK2uu2qtpkVFt3,ipfs://QmcGnPBXkkkgGePgCeUFbMPxrExZN74N6cR6Mduv3dxR4r,ipfs://QmTMmg2otsN7xG5te7t6NWMdx5spLaYrseaKMJnTcarAKE
768636,Plottable Field (8 frames) #60,190,108.59179675968294,Exactly 5,7,None,None,None,None,GoldSpiral,Hope Pink,1,Medium,Normal,Medium,QmZHHHH6wsv2Xjt3GBMU989npwhukJcPGxPsvTBD8Q2h73,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooiKuvsoAoKTpcBgc6yiTzX7HSJ1vQP41RcgdTmMvsMbACaQonW,ipfs://QmbRwTT6fVjtKTF1cppH6wsPdLu3KPh2xjnRVpUYey6Nyw,ipfs://QmdwBsXPX2EencwAjqN7x1CNaV8uwMhYKMFZNL8adc8zCq
831686,Plottable Field (8 frames) #156,191,108.32352079416178,None,6,None,None,None,None,GoldSpiral,Sherwood Green,1,Medium,Fast,High,QmPowHhcchhvKEAJ9g7t97h2j7Y1nLrQs6Em7KEJX4Vzbr,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNxDYPtroGH3tCCYWwTvsxd3wz7mej7VK5QuMkDubb8S4dJcHC,ipfs://QmUz48ykwfabW5ECFvcTsFzMzH51u3EHy2yyTyHkc9cbJ3,ipfs://QmcHoHQcHo5fAfYJPZTX9mzSnhQWkq8Me71az8kdQWF2b4
895762,Plottable Field (8 frames) #208,192,108.07830404537762,None,7,None,High,None,None,Circles,FireAndIce + Pink,2,Medium,Normal,Medium,QmetMQeviEV8Aqnv5TkMTEbrbxwWm69JZGi4WaMEjFPHvH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opAAG9CEsjQ6vh1Z75HQYbbbMGY96r7XbGNX7nPdNWuJHRHNPZV,ipfs://Qma3whebYTgP48houGZnq912KaEJhNg5Sq5R1MY1YuAVPn,ipfs://QmVsKnFMjN2AZixWLVW1qvJy2Q8a67oafPZYojEDLTTdis
921663,Plottable Field (8 frames) #266,193,107.7386833918578,None,6,None,None,None,None,YLines,FireAndIce,1,High,Partially Fast,Medium,QmXH2nZ2qhJnFV2xQdtx4oK536ZeR8DxW5dmG7CsFzkG3r,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooW2MzBBYfeAfTzipLNHAgqAgEhqhQ2Dhb9jycpNY8yX7nCRcFY,ipfs://QmPtJzHYFpoRRArpfEvLz2a2cbEg2sxN8J9vpecx9Ai65R,ipfs://QmUvdFtPdGktoWY6wUT81yxo4euaHADsgFW8TosBYWx8x5
772429,Plottable Field (8 frames) #92,194,107.38888212740389,None,6,None,None,None,None,NestedTriangles,Amber + Hope Pink,2,Low,Normal,Medium,QmNsrMtdHxT8v3pn5WxTRTBxUMEkR5HHpvRaYG3fF2j8hr,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oodsAW6c9g1mGEhe6RQsQw3utT2HXxMztjRutwJoq927WEGnNoB,ipfs://QmXJMFJjncuELokTTDWaVibjRDjSx1gEo6YCYZgRamjeY6,ipfs://QmcQzNJSCEZUQsphcNrzg5NBUwuFHaW5LD33zYyYTq5cKJ
895885,Plottable Field (8 frames) #214,195,107.23510847775985,None,7,None,Huge,None,None,DoubleCircles,Poppy Red,1,Medium,Intense,Medium,QmZWXHR1ew1BEoverq9NcU47pk29sgQGmgjJBkei42WqtU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooXCaafNqPWntg4rBujyAoKZjusVKXnyMJuR5ziEqV9J9JzWC69,ipfs://Qmag6a4tKfVzHj9M6zxKqBAqvtHpeTiPkkCkeBMpM5ckqR,ipfs://QmV7C2xB7svvjbcumA6QLaH4u3DaxAwRQL1CnM7AjBkpd2
1128608,Plottable Field (8 frames) #369,196,107.15055144607078,None,7,None,High,None,None,Circles,Sherwood Green,1,Medium,Normal,Medium,QmTixV7wb3noC6ZoaQFDQo6au4wrQFXmUgqARUBKciAKkJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onfpe86fuK1Bjvz37LDEEMSYPcUUWHKviJeX9RT9SnQPkZss3AA,ipfs://Qmc1wmioFr2hurf2s15tAxsCJ92ygpcyu4Qr4MBckEyLV7,ipfs://QmbCHZenSps1RvwpSejqaVErgV723mcTyHCvipeVWRTbmD
867334,Plottable Field (8 frames) #165,197,106.99229347007075,Around 4,7,None,None,None,None,Voronoi,Indigo,1,Medium,Slow,Medium,Qmdy1cxKmQan6AgYVZTQrQXsesh8QP5crumPKHaoy8Qczi,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooFpAuBben7bd6tVUWW6TJAjjxrxWrUX2F7BR3CeifQBxsTaL3r,ipfs://QmcrmGGeQgfzdccrBYbegvcPimDMPeBBkx5Asuf8Ew3heh,ipfs://QmVqFCii1zt6jKZjHrXxdbQRtu8YRR54cBf5gB7MoSBFCo
921647,Plottable Field (8 frames) #262,198,106.57419308954648,None,7,None,Huge,None,None,DoubleCircles,Amber + Pink,2,Medium,Intense,Low,QmaBjXTh5PywjNAJLff6jHHhdcCuuUatrMpYg6QgbsaRuS,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opCUpxMFV5NLSgqVSFevAwdPWrfBiqCakeL99QHHKyRivBgD7xP,ipfs://QmaZgafbf6ahUMJeZEKQJvNestaUq7eTgZfG26S54jDUBf,ipfs://QmZZDouW1VQEj8cyaTDo5kW8cHh1R78UzFENNhk8w2EJkc
921643,Plottable Field (8 frames) #260,199,106.02880480514636,None,6,None,None,None,None,GoldSpiral,Amber + Black,2,Medium,Fast,Medium,QmTUA7YrfUnfAvy9WsBaCBEbGXnaEL5es8zSxptauRkvrv,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oogbAX7gDXiyLvoY7urwrV3e5QTfaacoBeDpGZRGeRcxCybPJ5d,ipfs://QmUbdmwRex74WLeUGThMTbSvKYKDAobY8KmCcsbik1r5Bz,ipfs://QmTCjqRLivVYemfaLkDoMGnUBMjQrsRznf9tE6fVyU4XkV
769101,Plottable Field (8 frames) #65,200,105.61052852785389,None,6,None,None,None,None,Curve,FireAndIce,1,Medium,Intense,Medium,QmaX16C4MYUfsXA6K2Rt6MRWjU8ScmnB1kP7yrCCbBNXwp,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooWpHSn2S8RjpXdhzSF3CFF5va6CfrzmmAp9ARQaEV7UFWV21dy,ipfs://QmaEysKcT4STbXM8DvTta1Wm7pv3aqncMk7YxPm1SUTFDA,ipfs://QmXPagb1oVjbooiJqGNYRHjnM5Pm1XoM7ERRL45WMn1oWQ
774691,Plottable Field (8 frames) #101,201,105.14826116728926,None,5,None,None,None,None,Parametric,Black,1,Medium,None,High,QmeZRqTfUdAChadHmfVcDFQxcTktWjjWTjKcigJsQcSbxM,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooVRhvpqoKg72ubrExGP2N8uf1znwnw5j8ZhCHnug27EYEfEp2a,ipfs://QmQKA7jsxmzNYKVg1giGWvuoRGTGALMzmNW6amqFxvYMYF,ipfs://QmWg7hALDriiSg3BNsC3VtcD8FXuYZXsDXf3KfskR65TYg
1131798,Plottable Field (8 frames) #392,202,104.93260179510713,Around 4,8,None,High,None,None,Circles,FireAndIce,1,Medium,Slow,Low,Qme4tEaEdgVzM6buU15gEtVdWNPLcJZcBUo5qguFQwAVSD,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo6RfY86FkUbWFM9UBettKC4KjE59tuaz42kEq6RLiq1UhToaMV,ipfs://QmNuBPh7n46NGGsR9oHagDbYchSKmDxCDJCrcVmmrvnyfN,ipfs://QmczRQMntCC92gMFpMqwMBoQ3YRdhwe7zLGLDywGWfhEcp
879977,Plottable Field (8 frames) #185,203,104.83107311425213,None,6,None,None,None,None,Parametric,Sherwood Green,1,Medium,Intense,Low,QmQ2bycfXMzg4CkLcnBP5MnCi9R6ZgsZfdnuMbQLzg7h4g,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op6KfSKGyevEJkoJ2b4rX2gLa8JYYsL2DqtrjTSnQqddGLn9xTU,ipfs://QmU9hagLY2diH4eDXT3zZ61yGUfstJDoEkg4gWGG4C5jSt,ipfs://QmPVfggaga9GL7EmcZoDqjDPLKyWWJtjFReDmRPpaTx6kV
891322,Plottable Field (8 frames) #204,204,103.58279526218544,Around 4,7,None,None,None,None,XLines,WhiteOnBlack,1,Medium,Fast,Medium,QmdKMfsUhthPmKXM7bPJNEZUDA1ZzSLAuDanTk6sdyhaxc,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oonpi41ttEwDinfHxMiGXDHvLa19eLL49J3i4REbwrPBUVjyJhR,ipfs://QmTfjZSyp83fKoTzQtndnV3YW6PjyvLURhYHpcZmcyRjZ6,ipfs://QmSguSM9NmysJXRVk6ZDWTCc3hAFa8wGo77UVoLjpmwX2D
788560,Plottable Field (8 frames) #124,205,103.56600622485458,Around 6,7,Yes,None,None,None,NestedSquares,Pink,1,High,None,Low,QmUMC8TK75CVXd5JCswQGJ46TN5xWmqtBE2AMgnksxf5Ju,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onqgGPaopKbS6suefsUmvEEn4u5oSa2xvQZZ2qjkGVfAQ5by5VV,ipfs://QmQucprRTy8QHrzw7bvWe8GvFrNZsqcBHybMY2iVUJFrB4,ipfs://QmPjqoYat7NjpMLpRpGAuH2sfXk6upjNFhtDxdfmtAPiEJ
995535,Plottable Field (8 frames) #290,206,102.58716824034266,None,6,None,None,None,None,TriangleSpiral,WhiteOnRed,1,High,Very Slow,Medium,QmcjsDFvCK4Hvq7rrmPaYbYJqvaqPzZ7zPs5VUtuS59SG2,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onzkE7h7MZyoiz96cYQtFsxEm4CTcnMgMZaJENgQq2mooDTn58G,ipfs://QmNofQi7NZxHSb8mNyQKXi7Yim9zn5EHJdWVkc1L7F7git,ipfs://QmdG9S6xTN8wnxfauphjSfq4ZdBXmRi4Pxk8HmvRbDGBmR
777290,Plottable Field (8 frames) #107,207,101.59006093441502,None,7,None,Huge,None,None,Circles,Black,1,High,Partially Fast,Low,QmfMxyi2SUXnkmDifaueze7K7N6DXTPi5KYR8mD6i2WB38,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ookFsDKKFeqAWptZofdB6XJXvCuPpgS8D4YsBwjdARDrzBevfkM,ipfs://QmPrh9CTm7cznnbUaS8Cu9aMaiE5QxKZVJfu1yiNpzxgC6,ipfs://QmPMFK6HYEDvzr9nEoUTYxGZswWmeRDnW6aiqrheGfdFn5
998406,Plottable Field (8 frames) #309,208,100.61289362031768,Around 6,7,None,None,None,None,CrossLines,Pink,1,High,Normal,Low,Qmf72aMFZB3oHtaYXVsSQ18JL7j66St5QBvAitw6TANtoH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opEL8ccKx9duEtKPz8z8xBvTTcefwupaDcuDa8ZJjvfRryAkJ8z,ipfs://QmWwms1eBjNiKp4vVYabvYq6bskkZLjFdY7j5mVxjFkJ1T,ipfs://Qmc9JXvHWuzhZL6ZpfM64iJHvnQckK3y5BdhCSBDb7dpHJ
1131811,Plottable Field (8 frames) #399,209,100.59582624900065,None,5,None,None,None,None,NestedSquares,Poppy Red,1,High,None,Medium,QmTiuDpXuEtiNWKrsx2d1gfhCFjzyC6iqnEduEskqLC2Hq,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooXHspy7SChXDKsZLLkVePiFjiWjMMYqpYZxjhxMeSLBCVU9rZE,ipfs://QmdL8N4yrtdFL5sE5d97hbhKJRbRnGaxG6vKueCXNz11hK,ipfs://QmTJqwmgeenGSi1oWPfjeDTg71Y25ZEbn7rcBsetyKC7Sq
770214,Plottable Field (8 frames) #80,210,100.17976083293524,None,6,None,None,None,None,Parametric,Poppy Red,1,Medium,Partially Intense,Medium,QmRbxLikZnnMEPzUJEVA9mxQQG3ngaZvxSjGYcHzXNkWzA,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooKyFRNeGaT4DkCvMnuoerF5cDVjv6RRRuGW9QQeZZ8mkxWqJos,ipfs://Qmc59j4TSAYqyzrtGLznRG9vJRbwEACtsdjFChgi5ZsAug,ipfs://QmYYWzrPzcUuAxTsDna6s6TYRdmGM7QDVvzNMPrLQwbYC4
879983,Plottable Field (8 frames) #187,211,100.02362962841696,None,6,None,None,None,None,Voronoi,Pumpkin,1,High,Fast,Medium,QmSdeuiGQCerZuKj9F51935LPCUPx9UESfMPYBV8FXA95J,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onm9nmQZ928CcTZZ6PEqwrDERDYQewccPbbniGQTydSe8sG9bWp,ipfs://QmW8Vt2WLJsGv97d4XB9TuXZJB8YaYVMGHpbgQHF2C6BWq,ipfs://QmV7vqEWrXNmgZcRn6KQEw182DwubyCchrX1QwxZkw5xxe
792834,Plottable Field (8 frames) #135,212,99.64793979507192,Around 4,6,None,None,None,None,Voronoi,Poppy Red,1,Medium,None,Medium,QmQYgsNUuLQAX7TyecZnt5aQi6fPSXSjAydwGE63JzhErt,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooyUikZMbLwJ8WKMfWBD1P3PeHTsP5uWQzwwmEcBRPGDTa8Dgpf,ipfs://Qmb9RUx73jEChJqjactTroHCXa5HvvDHqommyrTRXSppXB,ipfs://QmQUtE1nYZdqMeCcUHYB2bWDV3e52NtM8fk2FLL5Hm98VE
769069,Plottable Field (8 frames) #64,213,98.71815318238305,None,7,None,None,None,Group,GoldSpiral,FireAndIce,1,Very High,Intense,Low,QmZijRJdXxGqPdhb3QiEseFXZh2EuJiJ7EsNCf3YJjiBxs,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooQFi4B5Dm7knQQVxseH1oN13iRD225PDzL65GW3QAwt8J3qHSR,ipfs://QmXpBhoouynfNZUvWuzTBuM5K14xPdJL7Dwu8ozsH79hTy,ipfs://QmNi5JGMiBB3gU94irSJQxwTefDRZA3f3kKW9ix7yW75KL
879710,Plottable Field (8 frames) #184,214,98.69827935145376,None,6,None,None,None,None,TriangleSpiral,Bloody Brexit,1,Medium,Partially Intense,Medium,QmaiXaAL3UPbHvfH5rs2ygXGZPhw4zW8ovttkkVRRiNfdM,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opB1bLwyp2fEXZbB7FYzbYJa9CzNXRpHpWcXnpoiMqPztXTGZih,ipfs://QmTFYv7X8UpiCs9ssN8ATwSesj3tEd7sWHmswMTWDastHH,ipfs://QmZJ3512MqDENhTh8bm4jSRe1kcsfv8MMMyGZJzJgJJpji
792827,Plottable Field (8 frames) #132,215,98.23936691885712,None,5,None,None,None,None,Voronoi,Hope Pink,1,Medium,None,Medium,QmWk5MQmPc7ENt939w95ycqXYWkpMuiEHZa2T9Tu1Lhhaz,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onsCtR5U1TFFdEMTmioT9cMvgtG4gyzvSHVxRt9jm4jfU6V1M3f,ipfs://QmRe9S6b9JX2FBWo6izraUpm76ixS269XtJDYZpcE4UYva,ipfs://QmcjghUguBJa4gvN18vy1ZymAKKuPZG4vwXEySLFyyytQ2
895772,Plottable Field (8 frames) #210,216,97.93272911221932,None,6,None,None,None,None,MillSpiral,Hope Pink,1,Medium,Partially Intense,Medium,QmTCgvHkTpGygj3GVWCKbwDPcyeAeXSP12kSP92FrepRnX,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooijFJC3aU5mFyCi5D6uGxGSYVLNFrvp5mDgcWYUQE34UPQSTYf,ipfs://QmTtCxHhXRMA9Tdpoh5NzvXCjD2Zf357Q8rTbDbSMLRhHN,ipfs://QmbpE5SpmtZsBUraeEYiA2qfJLSAhDYmpwhGmpAE3X1q7K
