ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
5277,FXHASH Logo with Features #223,472,59.43239115872511,False,13,None,None,None,very low,very low,False,True,None,normal,very high,None,False,low,False,None,None,high,very low,None,low,None,None,None,None,None,None,None,QmP7XCak3RjgTNm61CftHMisBex15Q41Ljuv7E8x3HzpjM,ipfs://Qmdx3qvgoeRTKUEJAHN7L5DQ27hTJz69JaQbd4AQiQg1XE,ipfs://QmVzzWXYubA828ruPQUUFYZ4TBXQ4Z6BHr5j5vCeQodt2T,ipfs://QmUj4C7aN84T3iqraiepbFEiLFVFGhERMSU9SjWce3pozH
19709,FXHASH Logo with Features #841,473,59.43079958788693,False,13,None,None,None,very low,high,False,False,None,normal,normal,None,False,very high,False,None,None,high,low,None,low,None,None,None,None,None,None,None,QmVSTkSQ299qubcXnnudcm6aNxLTe7PjpTozuusTZhvbAC,ipfs://QmV7UBQ2c8zJc7MWbxCJ7C8FXN2SeVfdqCs17VH6X45xvy,ipfs://QmegWnMWnrgvWoFbo8fLTedjz8TuffQMEm9HnVFtMSAebg,ipfs://QmWFhh8mwHpsaFTzNBakgEnnh4GT47tLgr8x8WEHAvVKA4
5359,FXHASH Logo with Features #224,474,59.41959718354869,False,13,None,None,None,very low,low,False,True,None,low,high,None,False,very high,False,None,None,normal,low,None,low,None,None,None,None,None,None,None,QmcKB3vdoxmLLSnVMr9bFf3snwC846nokei8XJFh3QZqyT,ipfs://Qmai2vVB2WsmDeAWEvQedThjtauT99oZ2CkPC8sB5MGgte,ipfs://QmXNyGuQZVg6QaKfhh26kreb5zs4T3Esc2Lu615F6sxDD6,ipfs://QmPVZTN97sM8C8aBwEvsv3Ty4fktiJAMABRqPHQTSdonBv
7669,FXHASH Logo with Features #310,475,59.412833513560656,False,13,None,None,None,very low,very low,False,False,None,normal,high,None,False,very high,False,None,None,low,high,None,low,None,None,None,None,None,None,None,QmUd7tAwB8X6k7FVoBQz7RJpJB9p8fDypwnQ36BNhwnyAD,ipfs://QmUe8W4Uw7xEzgYVPr6fPYX4gYcv4ru5pDeYu2PjorgZh9,ipfs://QmWyhwpnTuqYSCKYQPf4wJaAbVjMBPokJTLSaKXAviJmjh,ipfs://Qme4S71Juxi6eXTtCtsrd4mPso8XUmFrpH7dnVyjVQCQps
14680,FXHASH Logo with Features #474,476,59.40363456577888,False,13,None,None,None,very low,low,True,True,None,normal,normal,None,True,high,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmQWkjafCXKUSv48wev4wGKPXUeHzxyMT8qNP7FKFFnJCS,ipfs://QmcpniTFwZs31f99Si3QyFkrSox83FQcE3ucaMFoaCWo5A,ipfs://QmTem9RjB92Hj9uQLNEbdJkZZCtyejqicXPSvTP9iSi78N,ipfs://QmRQ8radpGAjWmzSXnesVBXDuNBJPXDoXdwoJ3bFs6JcpY
19426,FXHASH Logo with Features #776,477,59.36635920543721,False,13,None,None,None,very low,high,False,False,None,high,high,None,False,low,False,None,None,very low,low,None,low,None,None,None,None,None,None,None,QmeKcwuCqjTRMzS6KSyLf2vAfGBZLZKw4BC3VwjLnWapSq,ipfs://QmYzfUZE61fWhKKWuk9pYwTkFVM5AhwcrRYkX4gb7KxrDN,ipfs://QmQY6ohdXqSVUPWjmWqwXaTwx73LV3Nd6ffpBfAYozbCRs,ipfs://QmX8wv82ZsFXGx5FicigGHSbZZAaC2Xyv8JBGvCuUpEgE5
10869,FXHASH Logo with Features #366,478,59.35404914354209,False,13,None,None,None,very low,high,True,False,None,high,low,None,True,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmdW72nvqGptKexAdPh2FYodsmpJoYR3Bf37e7wTcBZRMx,ipfs://Qmaai3FhmNGUgvU5rT7ndi8xn8xdkbJt5VCyAkcHSovrnT,ipfs://QmNRCnnCWgMoGRFYnr2J73ZxweinRPji4XxXytDkEpV4j5,ipfs://QmPhyGyAYpS3J2rsxiPGiuGKwufQvF1m993FcB7H9NHqMR
357,FXHASH Logo with Features #42,479,59.32689347209596,False,13,None,None,None,very low,very low,False,True,None,normal,high,None,False,high,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None,QmYgVfREPUudcyPG3fwBstJMaGKSaRcXSy7iZmWZRtVi9k,ipfs://QmcmQMKUDLiTzfeEEZWfH7ugbXL8TaRyApie8ANqBfWHY7,ipfs://QmfQda4yThPYqCZSGNSujXWsx8Ss5eU6s8LPLaaLbo7An7,ipfs://QmWdZzkKm1Xtrpc3XbtdjdFhLNtMiR5kjYRSGuFqMUSbuL
14431,FXHASH Logo with Features #464,480,59.30805414957434,False,13,None,None,None,very low,low,False,True,None,very high,normal,None,False,very low,False,None,None,normal,very low,None,low,None,None,None,None,None,None,None,QmYCXTYSYSJLezPXACgeey89Y6ZMDW7TzV9YxLyXLcyaWM,ipfs://QmXedAe5AF6mPuaJZQouerQSTGPaSCTbLY27AAARfiScS2,ipfs://QmWVXhsvnPV6aEtv9USTgjk4K2AH627CT448WXd4jfNVaF,ipfs://QmeL4roh3yeCqwvwgNkifeBR4RyYVig6q45gM7sWzbXZBv
7363,FXHASH Logo with Features #293,481,59.29036445550566,False,13,None,None,None,very low,high,False,True,None,low,high,None,False,very low,False,None,None,very high,very low,None,low,None,None,None,None,None,None,None,QmUXGZwXDuUqcEj6kFFPQZd3ym5eMvwRszFYMYG5t6LQet,ipfs://QmaTQTXxA1R1ttguHTjMnrkBTNHLdyFfpekqqt6mWMg7Xj,ipfs://QmPrYjKZsUKeWKNBXnJ1toA64CAcjdQWNtDtBFTBktM5Gp,ipfs://QmXnesv6S8DJXVHM2wAcDyeFGTyPYRCyH6NWmDsbTnPGAh
16561,FXHASH Logo with Features #528,482,59.282008703450174,False,13,None,None,None,very low,very high,True,True,None,very high,low,None,False,low,False,None,None,very high,high,None,low,None,None,None,None,None,None,None,QmUUkmQR5EyBjZkTEVbXgMw7ZMrjBAYTx47duQtGuttLxP,ipfs://QmSfZXEEFRu6Tpio2Mjyw4Y2e5Tuiqc1koZkmDzjeJJydh,ipfs://QmQbPajxejEds9BzAHVNrXJ3YyVQ9EWa41Fa8hJezufpdC,ipfs://Qmcp2DKQ1kg8qiCQGcfaDrVYEsMYrKJU5KjiGqFzNGLriR
19933,FXHASH Logo with Features #870,483,59.266129005498044,False,13,None,None,None,very low,very low,False,True,None,very low,high,None,False,normal,False,None,None,low,low,None,low,None,None,None,None,None,None,None,QmZiwk51st6ha8sSc2az1wLwKN1y24YdZisUDL5DZNsfAF,ipfs://QmTj2YQpTTgKGqUZ9EpH43mgerayhHLvatdJYxzaUnJY2f,ipfs://QmavZYsSmYz6UPPZnAH8nA9hHYm2QooGnTpJ5gJyoZWx9K,ipfs://QmNbch7jPvw97p8ZhWBvYZkhDy4c5i9bKi3kQbzFg3v6sH
14213,FXHASH Logo with Features #455,484,59.25946561727049,False,13,None,None,None,very low,low,False,False,None,very low,normal,None,False,low,False,None,None,very low,very high,None,low,None,None,None,None,None,None,None,QmbGEHEJdAz8fHRkPr8NHC8UE2xGAocVXu3Lcy34oDeoLt,ipfs://QmapXPXJ1as3pTXgFrR5HrKiaBvQMSXt5T5Lby8T7867in,ipfs://QmPbKQVJUof5dQXm3LAuNCWcg5ZURLQ3PY1kqyHYpQbeJa,ipfs://QmYkdws7FbLfwfLeypYnavevgrAWPdabhvULJDzCE6HgZk
20225,FXHASH Logo with Features #931,485,59.25699335531019,False,13,None,None,None,very low,normal,False,True,None,very low,normal,None,False,very high,False,None,None,normal,very high,None,low,None,None,None,None,None,None,None,QmWxRV13UFLQbV5M74inD2WhydEgSU1SDMXrPWDiUN6bT9,ipfs://QmPS1mhWn5U7sb2MQp2dLRBM2DAY1U6u4FH5KF7gHYLmSB,ipfs://QmSPgZzPubBhkZ3RUYs8NFPrqeh19XCZZQ76XcfTyiweLu,ipfs://QmXnYRNNgujfraMWRnATcBpjpXTw2wDBoKi6HAzcSYHnKp
18767,FXHASH Logo with Features #647,486,59.23302734681217,False,13,None,None,None,very low,high,False,False,None,very low,high,None,False,very low,False,None,None,very low,very high,None,low,None,None,None,None,None,None,None,QmTq5meRf4wLumv8pBfws931QrRGWUcLNBT3z2qCmve7W7,ipfs://QmTs734jwoFcKQJC9uNvH8urwqpmYtb8abTYg573afnCLY,ipfs://QmUEfpLu7TckLsN49h3HiNw57Exrqwjk5raD6PQQX7CNse,ipfs://QmSZTQLZ17Y3AYkxaTDZqVqRLYhbrSHFW4aupuvzb7A3XF
19800,FXHASH Logo with Features #847,487,59.22643594950618,False,13,None,None,None,very low,very low,True,True,None,very low,high,None,False,normal,False,None,None,low,normal,None,low,None,None,None,None,None,None,None,QmNyPf3LGCCmRG4bScr6xwf2qAgG1WS3LbiEp3RGDkWKti,ipfs://QmNuDNH8C4H4qtCWM2VRPQ9cd2bBsp5Ne8EGLkgECSpj8J,ipfs://QmWXHyPLnzniKuz7zKaBpdckDLHbdr6uFtTeQUXJEog6Ap,ipfs://QmXJVxypXr8XnpfADAPeNL17zP7rkCJ766gfXr4m5vffhv
15740,FXHASH Logo with Features #508,488,59.22570608665775,False,13,None,None,None,very low,low,False,False,None,high,low,None,True,normal,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmchjwmWrugvdHxZabFqBmqoC6qc4jL4KqCCPZRZgaAKqE,ipfs://QmdRQqq3ZavxpayB6YN2nLJcf7bqv6Y1GQxHvcesPCNGMd,ipfs://QmcfQLcvGJzYEhe1Aipu9CviUnuQen916drLKDb9BgHaYt,ipfs://QmPZrWJ14hF1CEKxDWgC9a7HVpnwgzetu5S2Km1dmLbeWy
5738,FXHASH Logo with Features #236,489,59.202108529504606,False,13,None,None,None,very low,very high,True,True,None,very low,normal,None,False,high,False,None,None,low,low,None,low,None,None,None,None,None,None,None,QmR2pCpLEY7cua4VgNrs7qPkEsmeG5gkVM64LFWHFmtgze,ipfs://QmPuVfKZenMcEhi6v92fYb8CfPyygMKtz2NbuEihvg2cSx,ipfs://QmeRfzjNfpxxaFREb8S5SqUMU3bWYMTkUggsBYSEKQrAhM,ipfs://Qmc46KEZAMDxE5szXaZEKfWyZYRxKUD9cBheA9xo9B1aAt
3860,FXHASH Logo with Features #197,490,59.12808931724095,False,13,None,None,None,very low,very high,True,False,None,normal,low,None,False,very high,False,None,None,low,high,None,low,None,None,None,None,None,None,None,QmRHwgu5TzLRqf16CgLV7byhDhXAYyDrZoo5tXdg3UaYh5,ipfs://QmYNsUurENqmGNsTcMWVN5dWC3MX1UsVztvnuVMwUokz4e,ipfs://QmTsv7CS3zBcrauREVm9ufQDo6ED85ydWU7ocNaAtk1LYd,ipfs://QmZNqddZY78z2qCGahmcc8fKENsBFPfdE8e1SJqnEFdJzb
13308,FXHASH Logo with Features #424,491,59.12221613222705,False,13,None,None,None,very low,very high,False,False,None,low,very high,None,False,high,False,None,None,very high,very low,None,low,None,None,None,None,None,None,None,QmXzjXvrmE3qAzHecxgPtinRtpLC5ZSVzEr1nxNaCE24qL,ipfs://QmUMygYdniJ3pJ44HqfhaZfHAENJAuBR9AraZnMR6mo6ZC,ipfs://QmdVBcTvjhGAi6EPkUYpyddBApfLnFrJuU3qXN8E5CMSwC,ipfs://QmQq9Lxu74DhfJnUyJoJWfS9F8vvvpxorFBbyToWvBF1yV
6256,FXHASH Logo with Features #253,492,59.11357493672752,False,13,None,None,None,very low,very high,False,True,None,very low,low,None,False,low,False,None,None,normal,high,None,low,None,None,None,None,None,None,None,QmSWtfQunkz18bCzUuV6w5dTjyQZmJRnrZwxCZ44X4rC8J,ipfs://QmS8c8HdG9pNXEkFfTi2vywx3zuq8QA1tkvvVQxD8BSNpM,ipfs://QmTKEWzny2Bb6UfvxAakDkF4qPEB1sskb59v378bSE6z9A,ipfs://QmctZHFprGBXk8zGr9jMS84syZU6JbdQiBFJEFSBqUzjmt
1141,FXHASH Logo with Features #91,493,59.10524453197568,False,13,None,None,None,very low,high,True,False,None,low,high,None,False,low,False,None,None,normal,normal,None,low,None,None,None,None,None,None,None,Qmf1k8NK7iRM4PasSMaCWZ8VmKTBbmqd9Bg7ZmL1wrRZsd,ipfs://Qmd76oqvJ3bea3je7a6oL7B6NZFQrWTUMN67hvMi4AUgGr,ipfs://QmPifp5FN2bYy2Peky6SCGAL9nF9RLwdmPrhn16RyRtpxt,ipfs://Qmc1pV2J41uXfFEoFEGQivDLCHsDxARSSTtieCJfS45Vya
20418,FXHASH Logo with Features #963,494,59.07212379984353,False,13,None,None,None,very low,very high,False,True,None,low,very low,None,False,very high,False,None,None,low,very high,None,low,None,None,None,None,None,None,None,QmPnY8xyu1f8oJXT8TALrnhgUZxxWn4iZh3TEE6Cs5JRKm,ipfs://QmegwzbASXCr66JXAGKtWQzmP5nDenpk1dDBXTc2GsRdDc,ipfs://QmPq8aner15JweTQwzVmtbKBmSd4CjefUa9y41sWSD5vSB,ipfs://QmXMouWYiJ49JEYvcmvmZJjXqApjyo7F6PkXGeKPHUADJt
17456,FXHASH Logo with Features #549,495,59.06922579109005,False,13,None,None,None,very low,normal,True,False,None,high,low,None,False,very high,False,None,None,very high,low,None,low,None,None,None,None,None,None,None,QmVUK21AYJ1TnxSarcLvwyFXKsTX55r1bkWgfKBaKkmEVJ,ipfs://QmVUq9QvRXtsuh1L5xqKz8YMSom2XuDEspiVbBYi79YkUA,ipfs://QmSAYPwAmCo8BfzWYHS3CueDZDkZRq45yVTeSv4CbfW2fY,ipfs://QmZwzPSgfCz86v9c7XEbKXBU1ugvSdwMYoGJdNpFmKNrFQ
20059,FXHASH Logo with Features #898,496,59.04591841640611,False,13,None,None,None,very low,high,True,True,None,very low,normal,None,False,high,False,None,None,high,high,None,low,None,None,None,None,None,None,None,QmNsdQG9QX7SdrYHyQqc75Nn4o2S9a4xoVyFCEzEVZRzUV,ipfs://QmfVNTaDBWKTyr1aUZNsyZ8AtwF14LoVzwnFi9wmvqndrH,ipfs://QmcDscEgnMpmDixgwQ7Jy6WpRCh9Fwzien2ji2YQ2sg5Rh,ipfs://QmZqpzpR8uKJ3TS3eTX2qTtqmeN8Dq3xL9GJSCADaxrNEw
15876,FXHASH Logo with Features #513,497,59.03341919913178,False,13,None,None,None,very low,low,False,False,None,high,very low,None,True,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmNcGKyL8g3SCTP3VfikcradC5WWSHKYMU2T79MpQ5z9Us,ipfs://QmRyW94Z6bsUnfnMJdgEd8jfFXFqu1Suitp1sb7cXGwbv1,ipfs://QmcooFYaoRJej39VHuYkD8npCFTTWNC4P3KX71xcp2sWkL,ipfs://QmSQz7dwJFAPb9rN4w8f1wenXbcUKFeXM1FA3FE9AgbXUm
359,FXHASH Logo with Features #43,498,59.0217038950678,False,13,None,None,None,very low,low,False,False,None,high,low,None,True,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmV9gJufbCfCipmfWtQhpUSMzgBAiF5dAN8h13hMKP1Ki3,ipfs://QmQ5vvhD85tVCGTcGbHbv96WevWNEWDnNu5EkEtYkWXm7b,ipfs://QmaHwKpuA4BFQdqFXAoS1Q3naPUEcQhbiKLpZdRcnwS7bN,ipfs://QmSE6c1qqm3LXE6LYyLkmwxhVvsVkw1Kx18LP3w3qtyz3k
19537,FXHASH Logo with Features #814,499,59.01175090496318,False,13,None,None,None,very low,very low,False,False,None,normal,low,None,False,normal,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None,QmdhxfjmMKhejN7f37SQ61mwW28o2P9BSgoVTL5z17u4gE,ipfs://QmPLjrLbYE9iUVSH4D6EwtqwUP8X689fUg5kXPy3HDEShK,ipfs://QmQsbEyee94MuQReSBnC1d3a5CdLvLTGE832NTpfAid6rs,ipfs://QmeywzEDWhAPgy7S91tH3ngDyoNTV7bNZr97Fo1cAVgxDt
18182,FXHASH Logo with Features #603,500,59.003077030881805,False,13,None,None,None,very low,normal,True,True,None,low,very high,None,False,low,False,None,None,high,low,None,low,None,None,None,None,None,None,None,QmRAPRefPnhP3ssmwaBSaTLahJth5z5MXGunD6vw8BrAse,ipfs://QmXKYFUtz318qRZwuLrviituE7Ntd54kvgXKcTaTBHvsA1,ipfs://QmXTrBdrcMPGfrfmrEcL4w8GWfHqNXQyXZxSETUQ1oNNN6,ipfs://QmZCcRgmqZ3uj8xR3sx1aZfjmCgUnWp4opcUHx51qx7a3P
7365,FXHASH Logo with Features #294,501,58.98672239661812,False,13,None,None,None,very low,normal,True,True,None,very high,very high,None,False,very low,False,None,None,low,normal,None,low,None,None,None,None,None,None,None,QmSycgp6c8Sfrotxtzuc9JXxxUubM9JCuEG557WCLLs966,ipfs://QmQk9xmqnZTFKVbQQWNGr8PGjSNJzGNddcphHdi2RjJFJm,ipfs://QmdZd3Bn27opyXFdpxC18Vwxt72327fpNB9VpmcwvpMF4w,ipfs://QmQiSr3zPyA3dGmcG5MaXjmsmeY8AYKMD7MsnxeTqaqdqa
17709,FXHASH Logo with Features #569,502,58.97012749866999,False,13,None,None,None,very low,normal,False,True,None,high,normal,None,True,high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmNQDCRFc6svWfs3MT1zLKAvsWwwHwPoMeVXzS8Yacu4cP,ipfs://QmS9pCEH5qraQQ4fePGwj7yc9sdr6aH8t64SYg3o5YkoBg,ipfs://QmbWMQApPwz9oJiiR87nmJZDKE1KDhD8RepCmq8gT6AvKb,ipfs://QmRM1jgWgHHTtH8J6318xXtfeJKVhBbyRDnYjUNMjt7mmh
1874,FXHASH Logo with Features #121,503,58.96416543372916,False,13,None,None,None,very low,very high,False,False,None,very low,low,None,False,high,False,None,None,low,normal,None,low,None,None,None,None,None,None,None,QmUybSFRvpigixajBCjvLixGkwZK83x6Qa6zdtENDbDsMU,ipfs://QmSVWUWDjupSmVnRVc18GYVBTDWxk9wMqsgabRiJiBTYUD,ipfs://QmPun15M6HN68HaGpUmkrR8ipM9SXmASH3kRzRodjt2zvs,ipfs://QmejD3xkYZEsPLut3hJ6XYkh8Cmuv3tBtay9WgxqqvjGMi
18301,FXHASH Logo with Features #619,504,58.96290136485455,False,13,None,None,None,very low,high,False,True,None,high,normal,None,False,very low,False,None,None,low,very low,None,low,None,None,None,None,None,None,None,QmchqHJWVXpn2WE3R21aVjoPsuDFmzGHftdypso9Lg2rWG,ipfs://QmUdgt393qNEMcCSzUQC3wuNuW5TpmGbBEXdWPi8iUjrZM,ipfs://QmaXHtGd8n4YMfS2SS5bK64cs74E5G4ZJqeeeU2REjCxP3,ipfs://QmXyBfo3g8nATzwg5VNqAzykz2ZgXy3sS6mTjZYN8NwsXV
20399,FXHASH Logo with Features #958,505,58.96165879863839,False,13,None,None,None,very low,very high,True,True,None,low,low,None,False,very low,False,None,None,normal,very low,None,low,None,None,None,None,None,None,None,QmXMFubDLPKeXC7AWtnYBTYRLsUhXeGM5yWCi14qLW4zsC,ipfs://QmctRmRnTdtZqkEFnEqyAs161dxXfLrz2RuCuBQEE1CjN2,ipfs://QmVEjEZdx1dt2ZQoihLqxsoZhHprDpqnV5VvUbqR79t2R2,ipfs://Qme8kwXAGnSo52CrFmgzEXAuNngrhqvsDy5vGT9Bna5amY
1519,FXHASH Logo with Features #107,506,58.95438330501507,False,13,None,None,None,very low,very low,True,False,None,low,high,None,False,low,False,None,None,high,very high,None,low,None,None,None,None,None,None,None,QmUZ2HD1iyBWfB6UajAPbdoGe36NxNAvkRhRvnYgGhFEF7,ipfs://QmcGYKYvnFPrmyixM6SzSqq9fdDpF3GSEr9ensr6fcFnVH,ipfs://QmXaAhhA215S3SjcFDkeJRDkWUxiWfDiaaVH9C65aZkUPJ,ipfs://QmeZfC2N4fMXgLinrtX5gdL1yG71Q9H55d8Xh9Pv5hiWuw
7826,FXHASH Logo with Features #318,507,58.95319232854368,False,13,None,None,None,very low,very low,False,False,None,low,very low,None,False,low,False,None,None,low,high,None,low,None,None,None,None,None,None,None,Qmaq8EokXkcUJUpivpFwCFs1HbxGkKVn1Z6GmHYwaBSmi5,ipfs://QmeBmCn2ZGbB4LqLoHEVcJi9MZUwV9ZfpbKK3kBZRCqKaG,ipfs://QmSSFftqetD4Q5YNMQRjTfvfzQLwgxuhoyWakp9vjwnwYi,ipfs://QmPFRz3easd2GNuav8seg5GHPSH8XzeUKGEdbA8xhpkQfw
4279,FXHASH Logo with Features #209,508,58.92072823585508,False,13,None,None,None,very low,very high,True,True,None,high,high,None,False,low,False,None,None,very high,low,None,low,None,None,None,None,None,None,None,QmXNSdfXpVvQpdztuYyYk3inc89fNRz7MfRc4XemmjF7kp,ipfs://QmbooDT7TjyLezW7BXqpqVgYPxy7zJfvpJUhh8RvgWJvzG,ipfs://Qmd33NJgCVJ6QFn7Xtk3VKYLmeePFiYN3kTKiC28jgYmyb,ipfs://QmeUbvuFdBqxUdGeNMi8nYPVHEhTXU7cV2XJC4xZXnRJWt
2786,FXHASH Logo with Features #165,509,58.91263140916381,False,13,None,None,None,very low,high,True,True,None,very low,low,None,False,very low,False,None,None,normal,normal,None,low,None,None,None,None,None,None,None,QmeCJikvbCDZx8aBxUWGpdGvfMv1Us6Ea7Eo5sgNmjcWRd,ipfs://QmQBybXy9PxAf8G9EKEQKJYPas4mtj3BFhr4sasYYXgByD,ipfs://QmQgZzMzuneYtGoa7UKyoAYGLmR8tanJnuUXCUeLpEfCMD,ipfs://QmSg1XUUfMLjJqtZmVD3qftDzqkPYXUyj6iSXurEQfTTgN
3868,FXHASH Logo with Features #199,510,58.88420621365923,False,13,None,None,None,very low,very high,False,False,None,low,very high,None,False,very low,False,None,None,very low,high,None,low,None,None,None,None,None,None,None,QmUGC2NEWzcdC6ue2LYXEZY9kJAGtACpPYayi46tECXStM,ipfs://Qmcr7faBrFSeSK41Lv3JoqS3Zs6qjfn8MpchmHvXp8ta6r,ipfs://QmaRyTPCJthjXzh9BymVDRRz2V76pNDhXJQhK6itKQcxr1,ipfs://QmaENzTbeR3oMmmYzKkiV8s6r1Fqzvf38zx1t78ALXifbM
14432,FXHASH Logo with Features #465,511,58.88103057424133,False,13,None,None,None,very low,normal,True,True,None,very high,high,None,False,normal,False,None,None,low,normal,None,low,None,None,None,None,None,None,None,QmZe5AT4X5vCiHXk7X6GT4e7SFYEcbjJo5ysn9h24a7jqZ,ipfs://Qmbb8GtX41douVR9kppdhBsJnewV1Xovaq1qEmpEMEMUAz,ipfs://QmQo4VtJpogXdSYNi93DtXEr4fXPzMkh8Q5CzBBqEcXAut,ipfs://QmRnnW93J1iewHb4R3zijTJZraG2nUi3LzYXRbLuRtNCNB
18967,FXHASH Logo with Features #678,512,58.868929314547735,False,13,None,None,None,very low,low,True,True,None,very low,very low,None,False,low,False,None,None,high,very high,None,low,None,None,None,None,None,None,None,QmT2TSfVPXU9zCTKMLm7ewwVLwXNUXCMjXARag31UbYHvh,ipfs://QmZECfvWHmccK6XZTbWTRjgEatb9UHn9cy8w4LhcSrQ8C2,ipfs://Qma5NH8PgXSLWQFqgfcH4j7pRXYBD1T1k91QeKpHFeF8Ea,ipfs://QmdV8qnBNdpwJ172fffAV6ZcGFTr2t4MqtK3DR1ufmPvRQ
19167,FXHASH Logo with Features #717,513,58.860439651441006,False,13,None,None,None,very low,high,False,True,None,very low,very low,None,False,normal,False,None,None,high,normal,None,low,None,None,None,None,None,None,None,Qmf4Vw1taHY9rMGAhjRBNzzo9oRgaV68qzkkVW9AJYmPCk,ipfs://QmSRGGZArfoa1eNNRwRPGxXg95iGEtU3yGwBym88fp3eNU,ipfs://QmPmhEhVKbivFzK9sSn5H1StcfbUJsQqUWx21QdgtYHEA5,ipfs://Qma2u4J2ZKYVUtAF4neJ6GdN8zefb1L3D4JR7qHukVPVkT
19560,FXHASH Logo with Features #816,514,58.85341563217371,False,13,None,None,None,very low,normal,False,False,None,high,high,None,False,very low,False,None,None,low,very low,None,low,None,None,None,None,None,None,None,QmRMDmWyn3PwnJsG5NtFbjFvJT7C5uBpVTz5NNVZ6kxsVc,ipfs://QmaQNCs4KTzuXcFtFtasKqUi862QgyW9HHMZEuZbzH7dF5,ipfs://QmNqXjHUByQNpN9xk4rAPuHHEFK6YJJQUPPiJgZFvAbKzg,ipfs://QmQVRyHB7ckXeVddp53mhipzH9VwiscTUrazfcfsKfRC4Q
20631,FXHASH Logo with Features #997,515,58.82630938904857,False,13,None,None,None,very low,very high,True,False,None,high,low,None,False,low,False,None,None,high,low,None,low,None,None,None,None,None,None,None,QmVncRP3gRXoeBfmPzkr5dqRtLTAmUwtSFf68fTwhK5sNc,ipfs://QmdDxCgfkKWdwnTAdo1yYFKXCQewMT1uFQwwB31CXD9URC,ipfs://QmZUyCkrRDfGRR6uFFjEvTvTQNHCKL4nFQa4Tt8kzJsqAW,ipfs://QmbnJ9VWKbDZkSPegc3B8NHWgyP7v8LD1NukSSuVXUChKc
2302,FXHASH Logo with Features #144,516,58.81247503814171,False,13,None,None,None,very low,normal,False,True,None,low,high,None,False,normal,False,None,None,very high,very low,None,low,None,None,None,None,None,None,None,QmQ9nL2RomoVShAkPGbmEFsqQ8fVhBdjCF8C511Crcsuc5,ipfs://Qmf8g9672wELTpwXMQUEMckXKPNFcMb5m5NSp9HcHKzs4n,ipfs://QmS2hjAqfVZwpHpTJgr6UZrnGSSNiVNfyw7M8NGdMwJBiW,ipfs://QmaAFTPeSeVXXEpWYWt7KQpc7qhdy8ttb6g69R47gPifK3
89,FXHASH Logo with Features #14,517,58.80958943034621,False,13,None,None,None,very low,very low,False,False,None,very high,very high,None,False,normal,False,None,None,normal,high,None,low,None,None,None,None,None,None,None,QmNnTkrBiYUQgBDVxBMbxGoNRvv8PCk9aSw5b84YKKLw2x,ipfs://QmUZ7EqfSpsi9fgoYuyyjPG1LPgGcRGn8rVQgnuXwHL8EA,ipfs://QmbfTNmt5uwSNte1GYbe4NjREtPPHFL8YQKezZBzdqmv71,ipfs://QmY8N1YS6A2zkJQVxyz5ADhdZk7bbyACFq3Wc2hXWuiPY4
14981,FXHASH Logo with Features #480,518,58.80336984620961,False,13,None,None,None,very low,high,False,False,None,low,low,None,False,normal,False,None,None,very low,low,None,low,None,None,None,None,None,None,None,QmQD4xhhSrmtTtfSrthgW1orckEcyzk7MHkPKds9d5sqeb,ipfs://QmRfy2qy6sYcXoPw9XyZorXPe7xJStukZQDRV11QwtpwUb,ipfs://QmZpSroxWxm2Xkoar8eUBVbGkAKVnUe5Eszarw4uawKAZE,ipfs://QmaatQLT3gtmMLE74aYMdk2V2Wmu9xJfD1rPmhMb3aAK2e
10634,FXHASH Logo with Features #357,519,58.796719339593245,False,13,None,None,None,very low,very high,True,False,None,very low,very low,None,False,very low,False,None,None,normal,high,None,low,None,None,None,None,None,None,None,QmV4DGYhb8H6QLWkxoSRUc2BRnNR8RsxyJUkpjKbMrJjTh,ipfs://QmYpTWtVcRNo697rjvRnu7xsNAnQmE56yhqvU9i7jGZRMM,ipfs://QmTDhWUBX6dz3ppGwsejYJxu3sJotqFqrp52VgMNgy6vXC,ipfs://QmbezA2QkQ6pgvXfLfoKYLtaGBs3gqg156W23FiFkUhFAU
